ADDRESS,BLK_NO,BUILDING,LATITUDE,LONGITUDE,LONGTITUDE,POSTAL,ROAD_NAME,SEARCHVAL,X,Y
101A BAYFRONT AVENUE TEMPORARY SITE OFFICE SINGAPORE 018895,101A,TEMPORARY SITE OFFICE,1.27569689714831,103.855651805664,103.855651805664,018895,BAYFRONT AVENUE,TEMPORARY SITE OFFICE,30485.5113623021,28685.6126650535
1 STRAITS BOULEVARD SINGAPORE CHINESE CULTURAL CENTRE SINGAPORE 018906,1,SINGAPORE CHINESE CULTURAL CENTRE,1.2758046353113,103.849615008325,103.849615008325,018906,STRAITS BOULEVARD,SINGAPORE CHINESE CULTURAL CENTRE,29813.6634912556,28697.5207557436
11A STRAITS BOULEVARD TEMPORARY SITE OFFICE SINGAPORE 018907,11A,TEMPORARY SITE OFFICE,1.27494969350593,103.85166524159,103.85166524159,018907,STRAITS BOULEVARD,TEMPORARY SITE OFFICE,30041.8388983849,28602.9872441739
2 CENTRAL BOULEVARD IOI CENTRAL BOULEVARD TOWERS SINGAPORE 018916,2,IOI CENTRAL BOULEVARD TOWERS,1.27974389011361,103.851591286045,103.851591286045,018916,CENTRAL BOULEVARD,IOI CENTRAL BOULEVARD TOWERS,30033.6044631461,29133.1046761032
21 PARK STREET DBS MARINA BAY MRT STATION SINGAPORE 018925,21,DBS MARINA BAY MRT STATION,1.27642735476716,103.854597776754,103.854597776754,018925,PARK STREET,DBS MARINA BAY MRT STATION,30368.2056121109,28766.3819018304
23 PARK STREET MARINA BAY MRT STATION (CE2) SINGAPORE 018926,23,MARINA BAY MRT STATION (CE2),1.27625146423743,103.855447156279,103.855447156279,018926,PARK STREET,MARINA BAY MRT STATION (CE2),30462.7349769669,28746.9336326458
20A PARK STREET TEMPORARY SITE OFFICE SINGAPORE 018927,20A,TEMPORARY SITE OFFICE,1.27524127939471,103.853658960578,103.853658960578,018927,PARK STREET,TEMPORARY SITE OFFICE,30263.7238617968,28635.230970528
2 PARK STREET SINGAPORE 018928,2,NIL,1.27768139609173,103.850157273986,103.850157273986,018928,PARK STREET,2 PARK STREET SINGAPORE 018928,29874.0120090675,28905.0436516851
25 PARK STREET SINGAPORE 018929,25,NIL,1.27371430062259,103.856297710066,103.856297710066,018929,PARK STREET,25 PARK STREET SINGAPORE 018929,30557.3973696111,28466.3880152646
51 MARINA SOUTH DRIVE SINGAPORE 018930,51,NIL,1.27535833153388,103.867027808386,103.867027808386,018930,MARINA SOUTH DRIVE,51 MARINA SOUTH DRIVE SINGAPORE 018930,31751.5710579511,28648.1896023974
5 STRAITS VIEW THE HEART SINGAPORE 018935,5,THE HEART,1.27752628872267,103.85293534419,103.85293534419,018935,STRAITS VIEW,THE HEART,30183.1891413573,28887.8948714901
7 STRAITS VIEW MARINA ONE EAST TOWER SINGAPORE 018936,7,MARINA ONE EAST TOWER,1.27803242230386,103.852883150355,103.852883150355,018936,STRAITS VIEW,MARINA ONE EAST TOWER,30177.3799585821,28943.8604641873
9 STRAITS VIEW MARINA ONE WEST TOWER SINGAPORE 018937,9,MARINA ONE WEST TOWER,1.27733681299186,103.852382415284,103.852382415284,018937,STRAITS VIEW,MARINA ONE WEST TOWER,30121.6527262563,28866.9431612864
11 MARINA BOULEVARD SINGAPORE 018940,11,NIL,1.28071923547795,103.85600467736,103.85600467736,018940,MARINA BOULEVARD,11 MARINA BOULEVARD SINGAPORE 018940,30524.7782899905,29240.957250692
71 MARINA COASTAL DRIVE MARINA SOUTH WHARVES SINGAPORE 018946,71,MARINA SOUTH WHARVES,1.27004492899466,103.857323943633,103.857323943633,018946,MARINA COASTAL DRIVE,MARINA SOUTH WHARVES,30671.6129100043,28060.6489019413
