ADDRESS,BLK_NO,BUILDING,LATITUDE,LONGITUDE,LONGTITUDE,POSTAL,ROAD_NAME,SEARCHVAL,X,Y
9 GLOUCESTER ROAD FARRER PARK GARDENS SINGAPORE 210009,9,FARRER PARK GARDENS,1.3135861663611,103.85169992386,103.85169992386,210009,GLOUCESTER ROAD,FARRER PARK GARDENS,30045.6678285925,32875.2093872204
10 GLOUCESTER ROAD FARRER PARK GARDENS SINGAPORE 210010,10,FARRER PARK GARDENS,1.31391658721965,103.852209769739,103.852209769739,210010,GLOUCESTER ROAD,FARRER PARK GARDENS,30102.4085238175,32911.7460519727
11 FARRER PARK ROAD FARRER PARK VIEW SINGAPORE 210011,11,FARRER PARK VIEW,1.31236768241476,103.852109307152,103.852109307152,210011,FARRER PARK ROAD,FARRER PARK VIEW,30091.2292861752,32740.4760281686
12 FARRER PARK ROAD FARRER PARK VIEW SINGAPORE 210012,12,FARRER PARK VIEW,1.31198113120325,103.851638487106,103.851638487106,210012,FARRER PARK ROAD,FARRER PARK VIEW,30038.8318044702,32697.7327922825
13 FARRER PARK ROAD FARRER PARK VIEW SINGAPORE 210013,13,FARRER PARK VIEW,1.311600762123,103.851400079336,103.851400079336,210013,FARRER PARK ROAD,FARRER PARK VIEW,30012.299586107,32655.6733404156
14 FARRER PARK ROAD FARRER PARK VIEW SINGAPORE 210014,14,FARRER PARK VIEW,1.31136831927025,103.851557385844,103.851557385844,210014,FARRER PARK ROAD,FARRER PARK VIEW,30029.8064970858,32629.9711307026
15 FARRER PARK ROAD FARRER PARK VIEW SINGAPORE 210015,15,FARRER PARK VIEW,1.31104346812009,103.851660614786,103.851660614786,210015,FARRER PARK ROAD,FARRER PARK VIEW,30041.2951643253,32594.0508431699
37 CAMBRIDGE ROAD SINGAPORE 210037,37,NIL,1.31686648129657,103.849363583015,103.849363583015,210037,CAMBRIDGE ROAD,37 CAMBRIDGE ROAD SINGAPORE 210037,29785.6531056399,33237.9279796593
38 CAMBRIDGE ROAD SINGAPORE 210038,38,NIL,1.31658921051201,103.848909726181,103.848909726181,210038,CAMBRIDGE ROAD,38 CAMBRIDGE ROAD SINGAPORE 210038,29735.1434380803,33207.2684795726
39 CAMBRIDGE ROAD SINGAPORE 210039,39,NIL,1.31633807257608,103.848468483993,103.848468483993,210039,CAMBRIDGE ROAD,39 CAMBRIDGE ROAD SINGAPORE 210039,29686.0376298726,33179.4986336231
40 CAMBRIDGE ROAD SINGAPORE 210040,40,NIL,1.31599301713962,103.848243053959,103.848243053959,210040,CAMBRIDGE ROAD,40 CAMBRIDGE ROAD SINGAPORE 210040,29660.9496786203,33141.3440240696
41 CAMBRIDGE ROAD SINGAPORE 210041,41,NIL,1.31543762081432,103.849817677057,103.849817677057,210041,CAMBRIDGE ROAD,41 CAMBRIDGE ROAD SINGAPORE 210041,29836.1904078694,33079.9322525244
42 CAMBRIDGE ROAD SINGAPORE 210042,42,NIL,1.31600523636073,103.849791577341,103.849791577341,210042,CAMBRIDGE ROAD,42 CAMBRIDGE ROAD SINGAPORE 210042,29833.2853473285,33142.6962462422
43 CAMBRIDGE ROAD SINGAPORE 210043,43,NIL,1.31536302699791,103.849434501824,103.849434501824,210043,CAMBRIDGE ROAD,43 CAMBRIDGE ROAD SINGAPORE 210043,29793.5467536496,33071.6837729421
44 OWEN ROAD SINGAPORE 210044,44,NIL,1.31551162976199,103.850377879064,103.850377879064,210044,OWEN ROAD,44 OWEN ROAD SINGAPORE 210044,29898.5354321552,33088.1162007675
45 OWEN ROAD SINGAPORE 210045,45,NIL,1.31559567579803,103.850825476141,103.850825476141,210045,OWEN ROAD,45 OWEN ROAD SINGAPORE 210045,29948.3486031415,33097.4099246319
