ADDRESS,BLK_NO,BUILDING,LATITUDE,LONGITUDE,LONGTITUDE,POSTAL,ROAD_NAME,SEARCHVAL,X,Y
10 SIGLAP LINK SEASIDE RESIDENCES SINGAPORE 448869,10,SEASIDE RESIDENCES,1.30781850435166,103.928209048481,103.928209048481,448869,SIGLAP LINK,SEASIDE RESIDENCES,38560.4303310104,32237.6430042647
12 SIGLAP LINK SEASIDE RESIDENCES SINGAPORE 448870,12,SEASIDE RESIDENCES,1.30773425948131,103.92783685556,103.92783685556,448870,SIGLAP LINK,SEASIDE RESIDENCES,38519.0090190442,32228.3260648567
14 SIGLAP LINK SEASIDE RESIDENCES SINGAPORE 448871,14,SEASIDE RESIDENCES,1.30773436341864,103.92738272719,103.92738272719,448871,SIGLAP LINK,SEASIDE RESIDENCES,38468.4686900172,32228.3356598075
16 SIGLAP LINK SEASIDE RESIDENCES SINGAPORE 448872,16,SEASIDE RESIDENCES,1.30752321665639,103.927080121765,103.927080121765,448872,SIGLAP LINK,SEASIDE RESIDENCES,38434.792349725,32204.9868463632
18 SIGLAP LINK SEASIDE RESIDENCES SINGAPORE 448873,18,SEASIDE RESIDENCES,1.30741289729613,103.926676412664,103.926676412664,448873,SIGLAP LINK,SEASIDE RESIDENCES,38389.8636746109,32192.7866090946
4 SIGLAP LINK VICTORIA SCHOOL SINGAPORE 448879,4,VICTORIA SCHOOL,1.30830803913148,103.928197539607,103.928197539607,448879,SIGLAP LINK,VICTORIA SCHOOL,38559.1474527884,32291.7732675001
2 SIGLAP LINK VICTORIA SCHOOL SINGAPORE 448880,2,VICTORIA SCHOOL,1.30835682381158,103.927611509809,103.927611509809,448880,SIGLAP LINK,VICTORIA SCHOOL,38493.9275148734,32297.1651758514
1 SIGLAP ROAD MANDARIN GARDENS SINGAPORE 448906,1,MANDARIN GARDENS,1.30669967284957,103.925753988471,103.925753988471,448906,SIGLAP ROAD,MANDARIN GARDENS,38287.209202474,32113.9180200864
3 SIGLAP ROAD MANDARIN GARDENS SINGAPORE 448907,3,MANDARIN GARDENS,1.30605123015382,103.923997778405,103.923997778405,448907,SIGLAP ROAD,MANDARIN GARDENS,38091.7616278315,32042.2093528938
5 SIGLAP ROAD MANDARIN GARDENS SINGAPORE 448908,5,MANDARIN GARDENS,1.3074064044012,103.923481752402,103.923481752402,448908,SIGLAP ROAD,MANDARIN GARDENS,38034.3272509556,32192.0556675568
7 SIGLAP ROAD MANDARIN GARDENS SINGAPORE 448909,7,MANDARIN GARDENS,1.30769875482289,103.925106947748,103.925106947748,448909,SIGLAP ROAD,MANDARIN GARDENS,38215.1954340059,32224.3888660707
9 SIGLAP ROAD MANDARIN GARDENS SINGAPORE 448910,9,MANDARIN GARDENS,1.30738625411181,103.925259993481,103.925259993481,448910,SIGLAP ROAD,MANDARIN GARDENS,38232.229286666,32189.834723983
13 SIGLAP ROAD MANDARIN GARDENS SINGAPORE 448911,13,MANDARIN GARDENS,1.30750316771296,103.924238318099,103.924238318099,448911,SIGLAP ROAD,MANDARIN GARDENS,38118.5256989496,32202.7583055273
15 SIGLAP ROAD MANDARIN GARDENS SINGAPORE 448912,15,MANDARIN GARDENS,1.30706075671037,103.9237697621,103.9237697621,448912,SIGLAP ROAD,MANDARIN GARDENS,38066.3814694639,32153.8368293401
1 MARINE VISTA NEPTUNE COURT SINGAPORE 449025,1,NEPTUNE COURT,1.30583366077819,103.92143810385,103.92143810385,449025,MARINE VISTA,NEPTUNE COURT,37806.8939845199,32018.1414932292
2 MARINE VISTA NEPTUNE COURT SINGAPORE 449026,2,NEPTUNE COURT,1.30547254266394,103.921914437779,103.921914437779,449026,MARINE VISTA,NEPTUNE COURT,37859.9070262099,31978.2127258088
3 MARINE VISTA NEPTUNE COURT SINGAPORE 449027,3,NEPTUNE COURT,1.30574552513536,103.92287079436,103.92287079436,449027,MARINE VISTA,NEPTUNE COURT,37966.3397599496,32008.4015284814
4 MARINE VISTA NEPTUNE COURT SINGAPORE 449028,4,NEPTUNE COURT,1.30638125920607,103.922691190629,103.922691190629,449028,MARINE VISTA,NEPTUNE COURT,37946.3489976916,32078.6971045863
5 MARINE VISTA NEPTUNE COURT SINGAPORE 449029,5,NEPTUNE COURT,1.30707348859508,103.922513773018,103.922513773018,449029,MARINE VISTA,NEPTUNE COURT,37926.6013176115,32155.2396595813
6 MARINE VISTA NEPTUNE COURT SINGAPORE 449030,6,NEPTUNE COURT,1.30779953136762,103.92232809074,103.92232809074,449030,MARINE VISTA,NEPTUNE COURT,37905.9337329697,32235.5210975334
7 MARINE VISTA NEPTUNE COURT SINGAPORE 449031,7,NEPTUNE COURT,1.30761085568895,103.921525933838,103.921525933838,449031,MARINE VISTA,NEPTUNE COURT,37816.6617655456,32214.6551365275
8 MARINE VISTA NEPTUNE COURT SINGAPORE 449032,8,NEPTUNE COURT,1.30692932472448,103.921267080406,103.921267080406,449032,MARINE VISTA,NEPTUNE COURT,37787.8563913377,32139.2938501313
9 MARINE VISTA NEPTUNE COURT SINGAPORE 449033,9,NEPTUNE COURT,1.30738201779957,103.921009308375,103.921009308375,449033,MARINE VISTA,NEPTUNE COURT,37759.1669737753,32189.3493768647
10 MARINE VISTA NEPTUNE COURT SINGAPORE 449034,10,NEPTUNE COURT,1.30634111170422,103.921968018348,103.921968018348,449034,MARINE VISTA,NEPTUNE COURT,37865.8666711319,32074.2549450267
20 MARINE VISTA VICTORIA JUNIOR COLLEGE SINGAPORE 449035,20,VICTORIA JUNIOR COLLEGE,1.30571796549429,103.919531033331,103.919531033331,449035,MARINE VISTA,VICTORIA JUNIOR COLLEGE,37594.6548221586,32005.3411326483
