ADDRESS,BLK_NO,BUILDING,LATITUDE,LONGITUDE,LONGTITUDE,POSTAL,ROAD_NAME,SEARCHVAL,X,Y
226E ANG MO KIO AVENUE 1 KEBUN BARU MALL SINGAPORE 565226,226E,KEBUN BARU MALL,1.3664970946791,103.839776023584,103.839776023584,565226,ANG MO KIO AVENUE 1,KEBUN BARU MALL,28718.6363973478,38725.8225545213
226F ANG MO KIO AVENUE 1 KEBUN BARU MALL SINGAPORE 566226,226F,KEBUN BARU MALL,1.36664900163434,103.839566030267,103.839566030267,566226,ANG MO KIO AVENUE 1,KEBUN BARU MALL,28695.2666081917,38742.6195904762
226G ANG MO KIO AVENUE 1 DBS ANG MO KIO AVENUE 1 SINGAPORE 567226,226G,DBS ANG MO KIO AVENUE 1,1.36682450629497,103.839862466931,103.839862466931,567226,ANG MO KIO AVENUE 1,DBS ANG MO KIO AVENUE 1,28728.2564100763,38762.0260898452
471A YIO CHU KANG ROAD TEMPORARY SITE OFFICE SINGAPORE 567690,471A,TEMPORARY SITE OFFICE,1.38787112708703,103.842735603347,103.842735603347,567690,YIO CHU KANG ROAD,TEMPORARY SITE OFFICE,29047.9929219699,41089.2555365674
8 ANG MO KIO AVENUE 2 THE PANORAMA SINGAPORE 567695,8,THE PANORAMA,1.37549641233976,103.833903324716,103.833903324716,567695,ANG MO KIO AVENUE 2,THE PANORAMA,28065.0749892006,39720.9203542061
10 ANG MO KIO AVENUE 2 THE PANORAMA SINGAPORE 567696,10,THE PANORAMA,1.37588449421065,103.834226632654,103.834226632654,567696,ANG MO KIO AVENUE 2,THE PANORAMA,28101.0551468041,39763.8324854411
12 ANG MO KIO AVENUE 2 THE PANORAMA SINGAPORE 567697,12,THE PANORAMA,1.37602740631452,103.834730666546,103.834730666546,567697,ANG MO KIO AVENUE 2,THE PANORAMA,28157.1478650337,39779.6350062564
14 ANG MO KIO AVENUE 2 THE PANORAMA SINGAPORE 567698,14,THE PANORAMA,1.37585538772576,103.835078521554,103.835078521554,567698,ANG MO KIO AVENUE 2,THE PANORAMA,28195.8598292405,39760.6140907332
16 ANG MO KIO AVENUE 2 THE PANORAMA SINGAPORE 567699,16,THE PANORAMA,1.37549177867702,103.835285215852,103.835285215852,567699,ANG MO KIO AVENUE 2,THE PANORAMA,28218.8623769498,39720.4080685824
18 ANG MO KIO AVENUE 2 THE PANORAMA SINGAPORE 567700,18,THE PANORAMA,1.37536271887713,103.834880430724,103.834880430724,567700,ANG MO KIO AVENUE 2,THE PANORAMA,28173.8148091957,39706.1372590829
20 ANG MO KIO AVENUE 2 THE PANORAMA SINGAPORE 567701,20,THE PANORAMA,1.37550043165107,103.834422188143,103.834422188143,567701,ANG MO KIO AVENUE 2,THE PANORAMA,28122.818069241,39721.3648092803
1 ANG MO KIO STREET 66 FLORAVIEW SINGAPORE 567705,1,FLORAVIEW,1.39149226761388,103.850454975085,103.850454975085,567705,ANG MO KIO STREET 66,FLORAVIEW,29907.0561722508,41489.6677269023
3 ANG MO KIO STREET 66 FLORAVIEW SINGAPORE 567706,3,FLORAVIEW,1.39180978854672,103.850685110268,103.850685110268,567706,ANG MO KIO STREET 66,FLORAVIEW,29932.666942386,41524.7777707782
5 ANG MO KIO STREET 66 FLORAVIEW SINGAPORE 567707,5,FLORAVIEW,1.39151464787176,103.850733365532,103.850733365532,567707,ANG MO KIO STREET 66,FLORAVIEW,29938.0373604689,41492.1426491272
7 ANG MO KIO STREET 66 FLORAVISTA SINGAPORE 567708,7,FLORAVISTA,1.39146310140019,103.85060244791,103.85060244791,567708,ANG MO KIO STREET 66,FLORAVISTA,29923.4679875784,41486.4427943081
