ADDRESS,BLK_NO,BUILDING,LATITUDE,LONGITUDE,LONGTITUDE,POSTAL,ROAD_NAME,SEARCHVAL,X,Y
1A TENGAH ROAD DORM 1A TENGAH ROAD SINGAPORE 698813,1A,DORM 1A TENGAH ROAD,1.36261786804022,103.740838749626,103.740838749626,698813,TENGAH ROAD,DORM 1A TENGAH ROAD,17708.0797162512,38297.0740529224
3A TENGAH ROAD TEMPORARY FOREIGH WORKERS' DORMITORY SINGAPORE 698814,3A,TEMPORARY FOREIGH WORKERS' DORMITORY,1.36188839786945,103.740247771142,103.740247771142,698814,TENGAH ROAD,TEMPORARY FOREIGH WORKERS' DORMITORY,17642.3075692412,38216.4153850898
1 JALAN PIRING SINGAPORE 698822,1,NIL,1.37488654210523,103.717220127749,103.717220127749,698822,JALAN PIRING,1 JALAN PIRING SINGAPORE 698822,15079.6665485222,39653.7981643192
2 CHRISTIAN CEMETERY PATH 2 SINGAPORE 698897,2,NIL,1.37281801702445,103.695336436327,103.695336436327,698897,CHRISTIAN CEMETERY PATH 2,2 CHRISTIAN CEMETERY PATH 2 SINGAPORE 698897,12644.262566668,39425.2000950649
506 OLD CHOA CHU KANG ROAD SUNGEI TENGAH LODGE SINGAPORE 698902,506,SUNGEI TENGAH LODGE,1.37519105982924,103.718330511556,103.718330511556,698902,OLD CHOA CHU KANG ROAD,SUNGEI TENGAH LODGE,15203.240434926,39687.464274032
508 OLD CHOA CHU KANG ROAD SUNGEI TENGAH LODGE SINGAPORE 698903,508,SUNGEI TENGAH LODGE,1.37551408825271,103.71834713823,103.71834713823,698903,OLD CHOA CHU KANG ROAD,SUNGEI TENGAH LODGE,15205.0925025819,39723.1830978654
510 OLD CHOA CHU KANG ROAD SUNGEI TENGAH LODGE SINGAPORE 698904,510,SUNGEI TENGAH LODGE,1.37802578100025,103.717587634801,103.717587634801,698904,OLD CHOA CHU KANG ROAD,SUNGEI TENGAH LODGE,15120.582475964,40000.9179697409
512 OLD CHOA CHU KANG ROAD SUNGEI TENGAH LODGE SINGAPORE 698905,512,SUNGEI TENGAH LODGE,1.37835373563424,103.717556634787,103.717556634787,698905,OLD CHOA CHU KANG ROAD,SUNGEI TENGAH LODGE,15117.1343169911,40037.1817686204
514 OLD CHOA CHU KANG ROAD SUNGEI TENGAH LODGE SINGAPORE 698906,514,SUNGEI TENGAH LODGE,1.37802117262855,103.718287724678,103.718287724678,698906,OLD CHOA CHU KANG ROAD,SUNGEI TENGAH LODGE,15198.4938702555,40000.4046247378
516 OLD CHOA CHU KANG ROAD SUNGEI TENGAH LODGE SINGAPORE 698907,516,SUNGEI TENGAH LODGE,1.37836334239159,103.71828889681,103.71828889681,698907,OLD CHOA CHU KANG ROAD,SUNGEI TENGAH LODGE,15198.6261413442,40038.2400886714
518 OLD CHOA CHU KANG ROAD SUNGEI TENGAH LODGE SINGAPORE 698908,518,SUNGEI TENGAH LODGE,1.37801163798552,103.719044950901,103.719044950901,698908,OLD CHOA CHU KANG ROAD,SUNGEI TENGAH LODGE,15282.763811226,39999.3462744188
520 OLD CHOA CHU KANG ROAD SUNGEI TENGAH LODGE SINGAPORE 698909,520,SUNGEI TENGAH LODGE,1.37834304049862,103.719046123926,103.719046123926,698909,OLD CHOA CHU KANG ROAD,SUNGEI TENGAH LODGE,15282.8961125826,40035.9911472145
940 OLD CHOA CHU KANG ROAD SINGAPORE 698910,940,NIL,1.3727227877632,103.690421315958,103.690421315958,698910,OLD CHOA CHU KANG ROAD,940 OLD CHOA CHU KANG ROAD SINGAPORE 698910,12097.2675859453,39414.7022200059
35 LORONG SEMANGKA SINGAPORE 698912,35,NIL,1.386054755557,103.723199298114,103.723199298114,698912,LORONG SEMANGKA,35 LORONG SEMANGKA SINGAPORE 698912,15745.1328994902,40888.693247769
121 LORONG SEMANGKA SINGAPORE 698913,121,NIL,1.38979016434026,103.726443865425,103.726443865425,698913,LORONG SEMANGKA,121 LORONG SEMANGKA SINGAPORE 698913,16106.2308230083,41301.719983533
50 LORONG SEMANGKA SINGAPORE 698914,50,NIL,1.3914668908677,103.723210450945,103.723210450945,698914,LORONG SEMANGKA,50 LORONG SEMANGKA SINGAPORE 698914,15746.4019452427,41487.1407740135
91 JALAN LEKAR ACRES WILDLIFE RESCUE CENTRE SINGAPORE 698917,91,ACRES WILDLIFE RESCUE CENTRE,1.38597688032866,103.724321609235,103.724321609235,698917,JALAN LEKAR,ACRES WILDLIFE RESCUE CENTRE,15870.0315247364,40880.0764068253
2 JALAN LEKAR ANIMAL QUARANTINE CENTRE SINGAPORE 698919,2,ANIMAL QUARANTINE CENTRE,1.37466351075032,103.723645511487,103.723645511487,698919,JALAN LEKAR,ANIMAL QUARANTINE CENTRE,15794.7327114595,39629.1026374754
345 OLD CHOA CHU KANG ROAD CALVARY TENGAH BIBLE-PRESBYTERIAN CHURCH SINGAPORE 698923,345,CALVARY TENGAH BIBLE-PRESBYTERIAN CHURCH,1.3723819457728,103.710450834425,103.710450834425,698923,OLD CHOA CHU KANG ROAD,CALVARY TENGAH BIBLE-PRESBYTERIAN CHURCH,14326.3118704706,39376.889699202
500 OLD CHOA CHU KANG ROAD SUNGEI TENGAH LODGE SINGAPORE 698924,500,SUNGEI TENGAH LODGE,1.37760471899348,103.718533645365,103.718533645365,698924,OLD CHOA CHU KANG ROAD,SUNGEI TENGAH LODGE,15225.859608354,39954.353885198
502 OLD CHOA CHU KANG ROAD SUNGEI TENGAH LODGE SINGAPORE 698925,502,SUNGEI TENGAH LODGE,1.37557699792152,103.719020319721,103.719020319721,698925,OLD CHOA CHU KANG ROAD,SUNGEI TENGAH LODGE,15280.0097576557,39730.1357445288
504 OLD CHOA CHU KANG ROAD SUNGEI TENGAH LODGE SINGAPORE 698926,504,SUNGEI TENGAH LODGE,1.37520066945978,103.719123398159,103.719123398159,698926,OLD CHOA CHU KANG ROAD,SUNGEI TENGAH LODGE,15291.4791441895,39688.5226243511
501 OLD CHOA CHU KANG ROAD DBS HOME TEAM ACADEMY SINGAPORE 698928,501,DBS HOME TEAM ACADEMY,1.37385371261114,103.721714359645,103.721714359645,698928,OLD CHOA CHU KANG ROAD,DBS HOME TEAM ACADEMY,15579.8147417353,39539.5690638684
611 OLD CHOA CHU KANG ROAD KEAT HONG CAMP SINGAPORE 698930,611,KEAT HONG CAMP,1.37267581722658,103.71625680584,103.71625680584,698930,OLD CHOA CHU KANG ROAD,KEAT HONG CAMP,14972.4485119451,39409.352172276
20 JALAN LEKAR SINGAPORE 698931,20,NIL,1.37543659849987,103.723587839985,103.723587839985,698931,JALAN LEKAR,20 JALAN LEKAR SINGAPORE 698931,15788.3185019577,39714.5872023646
51 CHINESE CEMETERY PATH 4 CHOA CHU KANG COLUMBARIUM SINGAPORE 698932,51,CHOA CHU KANG COLUMBARIUM,1.37432217346348,103.686619579014,103.686619579014,698932,CHINESE CEMETERY PATH 4,CHOA CHU KANG COLUMBARIUM,11674.1903056521,39591.5803563688
1 CHOA CHU KANG ROAD - TRACK 14 SINGAPORE 698933,1,NIL,1.3749538917112,103.725580201999,103.725580201999,698933,CHOA CHU KANG ROAD - TRACK 14,1 CHOA CHU KANG ROAD - TRACK 14 SINGAPORE 698933,16010.0417435337,39661.2017434035
69 JALAN LEKAR QIAN HU FISH FARM SINGAPORE 698934,69,QIAN HU FISH FARM,1.38524391715408,103.721963061584,103.721963061584,698934,JALAN LEKAR,QIAN HU FISH FARM,15607.5512020979,40799.04111447
10 LORONG SEMANGKA SINGAPORE 698936,10,NIL,1.38802138868755,103.726966149242,103.726966149242,698936,LORONG SEMANGKA,10 LORONG SEMANGKA SINGAPORE 698936,16164.3455030853,41106.1347803678
31 LORONG SEMANGKA SINGAPORE 698937,31,NIL,1.38808475075671,103.72564720879,103.72564720879,698937,LORONG SEMANGKA,31 LORONG SEMANGKA SINGAPORE 698937,16017.5645784745,41113.1476905867
37 LORONG SEMANGKA SINGAPORE 698938,37,NIL,1.38754527655745,103.7226798414,103.7226798414,698938,LORONG SEMANGKA,37 LORONG SEMANGKA SINGAPORE 698938,15687.3316443842,41053.510500662
131 LORONG SEMANGKA SINGAPORE 698939,131,NIL,1.38982611080811,103.727864540435,103.727864540435,698939,LORONG SEMANGKA,131 LORONG SEMANGKA SINGAPORE 698939,16264.3338804124,41305.6876621787
