ADDRESS,BLK_NO,BUILDING,LATITUDE,LONGITUDE,LONGTITUDE,POSTAL,ROAD_NAME,SEARCHVAL,X,Y
3B PUAY HEE AVENUE CENTURION RESIDENCES SINGAPORE 347467,3B,CENTURION RESIDENCES,1.32951108757008,103.869951304268,103.869951304268,347467,PUAY HEE AVENUE,CENTURION RESIDENCES,32076.8461265769,34636.1281275358
3C PUAY HEE AVENUE CENTURION RESIDENCES SINGAPORE 347468,3C,CENTURION RESIDENCES,1.32933202877001,103.869896332576,103.869896332576,347468,PUAY HEE AVENUE,CENTURION RESIDENCES,32070.72863412,34616.3286286667
3D PUAY HEE AVENUE CENTURION RESIDENCES SINGAPORE 347469,3D,CENTURION RESIDENCES,1.3293387589901,103.869826136852,103.869826136852,347469,PUAY HEE AVENUE,CENTURION RESIDENCES,32062.9165583262,34617.0727065094
5A PUAY HEE AVENUE CENTURION RESIDENCES SINGAPORE 347470,5A,CENTURION RESIDENCES,1.32954880326789,103.869843662716,103.869843662716,347470,PUAY HEE AVENUE,CENTURION RESIDENCES,32064.8666639812,34640.2983595282
5B PUAY HEE AVENUE CENTURION RESIDENCES SINGAPORE 347471,5B,CENTURION RESIDENCES,1.32963174234612,103.869866439632,103.869866439632,347471,PUAY HEE AVENUE,CENTURION RESIDENCES,32067.4013654739,34649.4693769868
5C PUAY HEE AVENUE CENTURION RESIDENCES SINGAPORE 347472,5C,CENTURION RESIDENCES,1.32972510135176,103.869888387997,103.869888387997,347472,PUAY HEE AVENUE,CENTURION RESIDENCES,32069.8438404202,34659.7925755121
5D PUAY HEE AVENUE CENTURION RESIDENCES SINGAPORE 347473,5D,CENTURION RESIDENCES,1.32980804019884,103.869908266211,103.869908266211,347473,PUAY HEE AVENUE,CENTURION RESIDENCES,32072.0559457419,34668.9635627028
5E PUAY HEE AVENUE CENTURION RESIDENCES SINGAPORE 347474,5E,CENTURION RESIDENCES,1.32990098229021,103.869931457496,103.869931457496,347474,PUAY HEE AVENUE,CENTURION RESIDENCES,32074.6367453737,34679.2406630907
7A PUAY HEE AVENUE CENTURION RESIDENCES SINGAPORE 347475,7A,CENTURION RESIDENCES,1.3298161227998,103.870030501247,103.870030501247,347475,PUAY HEE AVENUE,CENTURION RESIDENCES,32085.6594370035,34669.8574973345
7B PUAY HEE AVENUE CENTURION RESIDENCES SINGAPORE 347476,7B,CENTURION RESIDENCES,1.32975985792264,103.870024288788,103.870024288788,347476,PUAY HEE AVENUE,CENTURION RESIDENCES,32084.9681465235,34663.6360040847
