ADDRESS,BLK_NO,BUILDING,LATITUDE,LONGITUDE,LONGTITUDE,POSTAL,ROAD_NAME,SEARCHVAL,X,Y
101 PASIR RIS STREET 12 SINGAPORE 510101,101,NIL,1.36705021516612,103.958181857039,103.958181857039,510101,PASIR RIS STREET 12,101 PASIR RIS STREET 12 SINGAPORE 510101,41895.7978723077,38787.3439869694
102 PASIR RIS STREET 12 SINGAPORE 510102,102,NIL,1.36748427336516,103.958041055125,103.958041055125,510102,PASIR RIS STREET 12,102 PASIR RIS STREET 12 SINGAPORE 510102,41880.1257762341,38835.3392325863
103 PASIR RIS STREET 12 SINGAPORE 510103,103,NIL,1.36769508123853,103.958404209993,103.958404209993,510103,PASIR RIS STREET 12,103 PASIR RIS STREET 12 SINGAPORE 510103,41920.5394367538,38858.6514520384
104 PASIR RIS STREET 12 SINGAPORE 510104,104,NIL,1.36795278578738,103.958702642513,103.958702642513,510104,PASIR RIS STREET 12,104 PASIR RIS STREET 12 SINGAPORE 510104,41953.7499830443,38887.1489100475
105 PASIR RIS STREET 12 SINGAPORE 510105,105,NIL,1.36843792148695,103.957538790848,103.957538790848,510105,PASIR RIS STREET 12,105 PASIR RIS STREET 12 SINGAPORE 510105,41824.2242003223,38940.7861380968
106 PASIR RIS STREET 12 SINGAPORE 510106,106,NIL,1.36801255048337,103.95765313312,103.95765313312,510106,PASIR RIS STREET 12,106 PASIR RIS STREET 12 SINGAPORE 510106,41836.9515847955,38893.7513258718
107 PASIR RIS STREET 12 SINGAPORE 510107,107,NIL,1.36750966709317,103.957518917808,103.957518917808,510107,PASIR RIS STREET 12,107 PASIR RIS STREET 12 SINGAPORE 510107,41822.0178761855,38838.1441363692
108 PASIR RIS STREET 12 SINGAPORE 510108,108,NIL,1.36747877864087,103.95701769761,103.95701769761,510108,PASIR RIS STREET 12,108 PASIR RIS STREET 12 SINGAPORE 510108,41766.238128908,38834.7257610932
109 PASIR RIS STREET 11 SINGAPORE 510109,109,NIL,1.3684636800666,103.956009070114,103.956009070114,510109,PASIR RIS STREET 11,109 PASIR RIS STREET 11 SINGAPORE 510109,41653.9841657355,38943.6256381851
110 PASIR RIS STREET 11 SINGAPORE 510110,110,NIL,1.36877568746945,103.956300375904,103.956300375904,510110,PASIR RIS STREET 11,110 PASIR RIS STREET 11 SINGAPORE 510110,41686.401297369,38978.1275680009
111 PASIR RIS STREET 11 SINGAPORE 510111,111,NIL,1.36805791982647,103.956378453152,103.956378453152,510111,PASIR RIS STREET 11,111 PASIR RIS STREET 11 SINGAPORE 510111,41695.0944439005,38898.7607377134
112 PASIR RIS STREET 11 SINGAPORE 510112,112,NIL,1.36770577441558,103.955796373988,103.955796373988,510112,PASIR RIS STREET 11,112 PASIR RIS STREET 11 SINGAPORE 510112,41630.3178714104,38859.8188881688
113 PASIR RIS STREET 11 SINGAPORE 510113,113,NIL,1.36805525886307,103.955767151318,103.955767151318,510113,PASIR RIS STREET 11,113 PASIR RIS STREET 11 SINGAPORE 510113,41627.0637604818,38898.4630218241
114 PASIR RIS STREET 11 SINGAPORE 510114,114,NIL,1.36845058392966,103.954961424604,103.954961424604,510114,PASIR RIS STREET 11,114 PASIR RIS STREET 11 SINGAPORE 510114,41537.3936479995,38942.1715945154
115 PASIR RIS STREET 11 SINGAPORE 510115,115,NIL,1.36892657029538,103.954870571077,103.954870571077,510115,PASIR RIS STREET 11,115 PASIR RIS STREET 11 SINGAPORE 510115,41527.2800552603,38994.8033504151
116 PASIR RIS STREET 11 SINGAPORE 510116,116,NIL,1.36840453035745,103.954483834817,103.954483834817,510116,PASIR RIS STREET 11,116 PASIR RIS STREET 11 SINGAPORE 510116,41484.2437950233,38937.07652428
117 PASIR RIS STREET 11 SINGAPORE 510117,117,NIL,1.36789487704032,103.954721651011,103.954721651011,510117,PASIR RIS STREET 11,117 PASIR RIS STREET 11 SINGAPORE 510117,41510.7127835685,38880.7228657641
118 PASIR RIS STREET 11 SINGAPORE 510118,118,NIL,1.36714920047941,103.954805267521,103.954805267521,510118,PASIR RIS STREET 11,118 PASIR RIS STREET 11 SINGAPORE 510118,41520.0224889284,38798.2700329274
119 PASIR RIS STREET 11 SINGAPORE 510119,119,NIL,1.36752490300235,103.954781393933,103.954781393933,510119,PASIR RIS STREET 11,119 PASIR RIS STREET 11 SINGAPORE 510119,41517.3635373628,38839.8132643308
120 PASIR RIS STREET 11 SINGAPORE 510120,120,NIL,1.36731380774802,103.954362847168,103.954362847168,510120,PASIR RIS STREET 11,120 PASIR RIS STREET 11 SINGAPORE 510120,41470.7853782075,38816.4690213539
121 PASIR RIS STREET 11 SINGAPORE 510121,121,NIL,1.36686954737879,103.954504704247,103.954504704247,510121,PASIR RIS STREET 11,121 PASIR RIS STREET 11 SINGAPORE 510121,41486.5748837898,38767.3456577156
122 PASIR RIS STREET 11 SINGAPORE 510122,122,NIL,1.36652833508957,103.954404987572,103.954404987572,510122,PASIR RIS STREET 11,122 PASIR RIS STREET 11 SINGAPORE 510122,41475.4794884622,38729.6154960971
123 PASIR RIS STREET 11 SINGAPORE 510123,123,NIL,1.36623151890844,103.954045012938,103.954045012938,510123,PASIR RIS STREET 11,123 PASIR RIS STREET 11 SINGAPORE 510123,41435.4201752283,38696.7929853573
124 PASIR RIS STREET 11 SINGAPORE 510124,124,NIL,1.36582030229146,103.954308255767,103.954308255767,510124,PASIR RIS STREET 11,124 PASIR RIS STREET 11 SINGAPORE 510124,41464.7183122113,38651.3241175376
125 PASIR RIS STREET 11 SINGAPORE 510125,125,NIL,1.36618432371868,103.954324674252,103.954324674252,510125,PASIR RIS STREET 11,125 PASIR RIS STREET 11 SINGAPORE 510125,41466.5434716297,38691.5759351477
126 PASIR RIS STREET 11 SINGAPORE 510126,126,NIL,1.36548783115926,103.955273377381,103.955273377381,510126,PASIR RIS STREET 11,126 PASIR RIS STREET 11 SINGAPORE 510126,41572.1269462826,38614.5664965026
127 PASIR RIS STREET 11 SINGAPORE 510127,127,NIL,1.36589316333354,103.955221658333,103.955221658333,510127,PASIR RIS STREET 11,127 PASIR RIS STREET 11 SINGAPORE 510127,41566.3689466678,38659.3858739287
128 PASIR RIS STREET 11 SINGAPORE 510128,128,NIL,1.36607200208533,103.955614245139,103.955614245139,510128,PASIR RIS STREET 11,128 PASIR RIS STREET 11 SINGAPORE 510128,41610.0582689215,38679.1632166337
129 PASIR RIS STREET 11 SINGAPORE 510129,129,NIL,1.36651869673449,103.955623402655,103.955623402655,510129,PASIR RIS STREET 11,129 PASIR RIS STREET 11 SINGAPORE 510129,41611.074879691,38728.5566009544
