ADDRESS,BLK_NO,BUILDING,LATITUDE,LONGITUDE,LONGTITUDE,POSTAL,ROAD_NAME,SEARCHVAL,X,Y
8 SELEGIE ROAD SELEGIE HOUSE SINGAPORE 180008,8,SELEGIE HOUSE,1.30320667141798,103.850493368737,103.850493368737,180008,SELEGIE ROAD,SELEGIE HOUSE,29911.3976302277,31727.4972354937
9 SELEGIE ROAD SELEGIE HOUSE SINGAPORE 180009,9,SELEGIE HOUSE,1.30346096156272,103.850709313633,103.850709313633,180009,SELEGIE ROAD,SELEGIE HOUSE,29935.4301368874,31755.6154962033
10 SELEGIE ROAD SELEGIE HOUSE SINGAPORE 180010,10,SELEGIE HOUSE,1.30370879401395,103.850537238747,103.850537238747,180010,SELEGIE ROAD,SELEGIE HOUSE,29916.2795835892,31783.0194022302
231 BAIN STREET BRAS BASAH COMPLEX SINGAPORE 180231,231,BRAS BASAH COMPLEX,1.2970130586732,103.853525790001,103.853525790001,180231,BAIN STREET,BRAS BASAH COMPLEX,30248.8839839362,31042.6419103201
232 BAIN STREET BRAS BASAH COMPLEX SINGAPORE 180232,232,BRAS BASAH COMPLEX,1.29685311080014,103.853347534791,103.853347534791,180232,BAIN STREET,BRAS BASAH COMPLEX,30229.0458933879,31024.9555404671
233 BAIN STREET BRAS BASAH COMPLEX SINGAPORE 180233,233,BRAS BASAH COMPLEX,1.29679486357103,103.853907185582,103.853907185582,180233,BAIN STREET,BRAS BASAH COMPLEX,30291.3301395625,31018.5153610352
261 WATERLOO STREET SAINT VINCENT HOME SINGAPORE 180261,261,SAINT VINCENT HOME,1.29878752559509,103.851967011645,103.851967011645,180261,WATERLOO STREET,SAINT VINCENT HOME,30075.4042762481,31238.8519960102
262 WATERLOO STREET SINGAPORE 180262,262,NIL,1.29853916273521,103.851856012904,103.851856012904,180262,WATERLOO STREET,262 WATERLOO STREET SINGAPORE 180262,30063.0513067329,31211.3892187551
263 WATERLOO STREET SINGAPORE 180263,263,NIL,1.29860886084679,103.852267043086,103.852267043086,180263,WATERLOO STREET,263 WATERLOO STREET SINGAPORE 180263,30108.7952499893,31219.0964159854
264 WATERLOO STREET SINGAPORE 180264,264,NIL,1.29900941828595,103.852284903161,103.852284903161,180264,WATERLOO STREET,264 WATERLOO STREET SINGAPORE 180264,30110.7825852642,31263.3880105782
269 QUEEN STREET CHENG YAN COURT SINGAPORE 180269,269,CHENG YAN COURT,1.30048013687566,103.85391368667,103.85391368667,180269,QUEEN STREET,CHENG YAN COURT,30292.050335967,31426.0139219854
270 QUEEN STREET ALBERT CENTRE SINGAPORE 180270,270,ALBERT CENTRE,1.30109180489625,103.854121893196,103.854121893196,180270,QUEEN STREET,ALBERT CENTRE,30315.2212947384,31493.6492147334
271 QUEEN STREET SINGAPORE 180271,271,NIL,1.30093267323152,103.853991004773,103.853991004773,180271,QUEEN STREET,271 QUEEN STREET SINGAPORE 180271,30300.6547367703,31476.0531342756
8A SELEGIE ROAD SINGAPORE 181008,8A,NIL,1.30318586963285,103.85076996608,103.85076996608,181008,SELEGIE ROAD,8A SELEGIE ROAD SINGAPORE 181008,29942.1804118119,31725.1972924825
9A SELEGIE ROAD SINGAPORE 181009,9A,NIL,1.30333380294427,103.850640793817,103.850640793817,181009,SELEGIE ROAD,9A SELEGIE ROAD SINGAPORE 181009,29927.8046026779,31741.5548978522
269A QUEEN STREET CHENG YAN COURT SINGAPORE 181269,269A,CHENG YAN COURT,1.30052736175451,103.853823283182,103.853823283182,181269,QUEEN STREET,CHENG YAN COURT,30281.9891976435,31431.2357242685
269B QUEEN STREET CHENG YAN COURT SINGAPORE 182269,269B,CHENG YAN COURT,1.30035670883376,103.853466360307,103.853466360307,182269,QUEEN STREET,CHENG YAN COURT,30242.2670394797,31412.365482768
269C QUEEN STREET CHENG YAN COURT SINGAPORE 183269,269C,CHENG YAN COURT,1.30074307256271,103.853563515676,103.853563515676,183269,QUEEN STREET,CHENG YAN COURT,30253.079217284,31455.0876824055
