ADDRESS,BLK_NO,BUILDING,LATITUDE,LONGITUDE,LONGTITUDE,POSTAL,ROAD_NAME,SEARCHVAL,X,Y
113D MCNAIR ROAD MCNAIR TOWERS SINGAPORE 325113,113D,MCNAIR TOWERS,1.32014859879822,103.859763746554,103.859763746554,325113,MCNAIR ROAD,MCNAIR TOWERS,30943.0865165014,33600.8575702123
10 WHAMPOA ROAD SAINT MICHAEL BUS TERMINAL SINGAPORE 327691,10,SAINT MICHAEL BUS TERMINAL,1.32604996571129,103.855601472404,103.855601472404,327691,WHAMPOA ROAD,SAINT MICHAEL BUS TERMINAL,30479.8605416184,34253.3959507793
2 WHAMPOA DRIVE SINGAPORE 327713,2,NIL,1.32247321933977,103.853182806001,103.853182806001,327713,WHAMPOA DRIVE,2 WHAMPOA DRIVE SINGAPORE 327713,30210.6906010946,33857.8953764308
4 WHAMPOA DRIVE SINGAPORE 327715,4,NIL,1.32247608760632,103.853239204157,103.853239204157,327715,WHAMPOA DRIVE,4 WHAMPOA DRIVE SINGAPORE 327715,30216.9671518058,33858.2125848997
6 WHAMPOA DRIVE SINGAPORE 327717,6,NIL,1.32248636786747,103.853313421284,103.853313421284,327717,WHAMPOA DRIVE,6 WHAMPOA DRIVE SINGAPORE 327717,30225.2267700071,33859.3493898325
8 WHAMPOA DRIVE SINGAPORE 327718,8,NIL,1.32249044659917,103.853367215572,103.853367215572,327718,WHAMPOA DRIVE,8 WHAMPOA DRIVE SINGAPORE 327718,30231.2135350425,33859.8004433252
10 WHAMPOA DRIVE SINGAPORE 327720,10,NIL,1.3225053606235,103.853439457391,103.853439457391,327720,WHAMPOA DRIVE,10 WHAMPOA DRIVE SINGAPORE 327720,30239.2533168774,33861.4496246874
16 WHAMPOA DRIVE HANDICAPS WELFARE ASSOCIATION SINGAPORE 327725,16,HANDICAPS WELFARE ASSOCIATION,1.32218289110234,103.853915231408,103.853915231408,327725,WHAMPOA DRIVE,HANDICAPS WELFARE ASSOCIATION,30292.2025233889,33825.7930318285
300 WHAMPOA DRIVE DBS WHAMPOA COMMUNITY CLUB SINGAPORE 327737,300,DBS WHAMPOA COMMUNITY CLUB,1.32470128764811,103.857105337905,103.857105337905,327737,WHAMPOA DRIVE,DBS WHAMPOA COMMUNITY CLUB,30647.2269943673,34104.2675926909
2 TOWNER ROAD CENTRAL SIKH TEMPLE SINGAPORE 327804,2,CENTRAL SIKH TEMPLE,1.3188423199538,103.860362099128,103.860362099128,327804,TOWNER ROAD,CENTRAL SIKH TEMPLE,31009.6788350651,33456.4166634232
108 TOWNER ROAD TOWNERVILLE SINGAPORE 327807,108,TOWNERVILLE,1.32034473565113,103.858441956266,103.858441956266,327807,TOWNER ROAD,TOWNERVILLE,30795.9840550991,33622.5438541137
110 TOWNER ROAD TOWNERVILLE SINGAPORE 327808,110,TOWNERVILLE,1.32037245063477,103.858407823581,103.858407823581,327808,TOWNER ROAD,TOWNERVILLE,30792.1853928743,33625.6083966624
112 TOWNER ROAD TOWNERVILLE SINGAPORE 327809,112,TOWNERVILLE,1.32040003285375,103.858374059963,103.858374059963,327809,TOWNER ROAD,TOWNERVILLE,30788.4278043043,33628.6582592372
114 TOWNER ROAD TOWNERVILLE SINGAPORE 327810,114,TOWNERVILLE,1.32042775741911,103.858339728737,103.858339728737,327810,TOWNER ROAD,TOWNERVILLE,30784.6070464514,33631.7238611635
116 TOWNER ROAD TOWNERVILLE SINGAPORE 327811,116,TOWNERVILLE,1.32045562569367,103.858305413285,103.858305413285,327811,TOWNER ROAD,TOWNERVILLE,30780.7880441416,33634.8053537831
118 TOWNER ROAD TOWNERVILLE SINGAPORE 327812,118,TOWNERVILLE,1.32048334040162,103.858271286581,103.858271286581,327812,TOWNER ROAD,TOWNERVILLE,30776.9900478125,33637.869866062
120 TOWNER ROAD TOWNERVILLE SINGAPORE 327813,120,TOWNERVILLE,1.32051165185436,103.858236423106,103.858236423106,327813,TOWNER ROAD,TOWNERVILLE,30773.1100555165,33641.0003625453
122 TOWNER ROAD TOWNERVILLE SINGAPORE 327814,122,TOWNERVILLE,1.3205649644713,103.85817016188,103.85817016188,327814,TOWNER ROAD,TOWNERVILLE,30765.7357758395,33646.8953247871
124 TOWNER ROAD TOWNERVILLE SINGAPORE 327815,124,TOWNERVILLE,1.32059329426273,103.858135297859,103.858135297859,327815,TOWNER ROAD,TOWNERVILLE,30761.8557230067,33650.0278492253
126 TOWNER ROAD TOWNERVILLE SINGAPORE 327816,126,TOWNERVILLE,1.32062102457141,103.858101147489,103.858101147489,327816,TOWNER ROAD,TOWNERVILLE,30758.0550933629,33653.0940867793
128 TOWNER ROAD TOWNERVILLE SINGAPORE 327817,128,TOWNERVILLE,1.32064877075608,103.858067005279,103.858067005279,327817,TOWNER ROAD,TOWNERVILLE,30754.2553717587,33656.1620798782
