ADDRESS,BLK_NO,BUILDING,LATITUDE,LONGITUDE,LONGTITUDE,POSTAL,ROAD_NAME,SEARCHVAL,X,Y
7 BEDOK NORTH STREET 5 CHEO LIM CHIN SUN LIAP HUP KENG TEMPLE SINGAPORE 485874,7,CHEO LIM CHIN SUN LIAP HUP KENG TEMPLE,1.33536228954818,103.948992948625,103.948992948625,485874,BEDOK NORTH STREET 5,CHEO LIM CHIN SUN LIAP HUP KENG TEMPLE,40873.3469865406,35283.3966099918
9 BEDOK NORTH STREET 5 CHEO LIM CHIN SUN LIAP HUP KENG TEMPLE SINGAPORE 485875,9,CHEO LIM CHIN SUN LIAP HUP KENG TEMPLE,1.33536228954818,103.948992948625,103.948992948625,485875,BEDOK NORTH STREET 5,CHEO LIM CHIN SUN LIAP HUP KENG TEMPLE,40873.3469865406,35283.3966099918
11 BEDOK NORTH STREET 5 CHEO LIM CHIN SUN LIAP HUP KENG TEMPLE SINGAPORE 485876,11,CHEO LIM CHIN SUN LIAP HUP KENG TEMPLE,1.33536228954818,103.948992948625,103.948992948625,485876,BEDOK NORTH STREET 5,CHEO LIM CHIN SUN LIAP HUP KENG TEMPLE,40873.3469865406,35283.3966099918
55A JALAN ANGIN LAUT SINGAPORE 485963,55A,NIL,1.33707510650882,103.95575284282,103.95575284282,485963,JALAN ANGIN LAUT,55A JALAN ANGIN LAUT SINGAPORE 485963,41625.6441617766,35472.8279991187
55B JALAN ANGIN LAUT SINGAPORE 485964,55B,NIL,1.33705180524725,103.955699771484,103.955699771484,485964,JALAN ANGIN LAUT,55B JALAN ANGIN LAUT SINGAPORE 485964,41619.7380003827,35470.2511645928
1A UPPER CHANGI LINK TEMPORARY SITE OFFICE SINGAPORE 485975,1A,TEMPORARY SITE OFFICE,1.3365859841783,103.957486274429,103.957486274429,485975,UPPER CHANGI LINK,TEMPORARY SITE OFFICE,41818.5598801179,35418.7529144175
2 EXPO DRIVE SINGAPORE 485985,2,NIL,1.33543687011841,103.961831201138,103.961831201138,485985,EXPO DRIVE,2 EXPO DRIVE SINGAPORE 485985,42302.1120167859,35291.7143124528
690 UPPER CHANGI ROAD EAST SINGAPORE 485990,690,NIL,1.3417703847804,103.961104432568,103.961104432568,485990,UPPER CHANGI ROAD EAST,690 UPPER CHANGI ROAD EAST SINGAPORE 485990,42221.1936496524,35992.0394830331
50A UPPER CHANGI ROAD EAST TEMPORARY SITE OFFICE SINGAPORE 485991,50A,TEMPORARY SITE OFFICE,1.32957438072269,103.953120546805,103.953120546805,485991,UPPER CHANGI ROAD EAST,TEMPORARY SITE OFFICE,41332.7372511867,34643.4198966883
251A UPPER CHANGI ROAD EAST TEMPORARY SITE OFFICE SINGAPORE 485992,251A,TEMPORARY SITE OFFICE,1.33679481800149,103.958452496894,103.958452496894,485992,UPPER CHANGI ROAD EAST,TEMPORARY SITE OFFICE,41926.089283444,35441.8502009157
291A UPPER CHANGI ROAD EAST TEMPORARY SITE OFFICE SINGAPORE 485993,291A,TEMPORARY SITE OFFICE,1.33765682927299,103.959261994657,103.959261994657,485993,UPPER CHANGI ROAD EAST,TEMPORARY SITE OFFICE,42016.1731289951,35537.1718302444
231A UPPER CHANGI ROAD EAST SINGAPORE 485994,231A,NIL,1.33590298807664,103.958042648987,103.958042648987,485994,UPPER CHANGI ROAD EAST,231A UPPER CHANGI ROAD EAST SINGAPORE 485994,41880.4824541546,35343.2336594146
51 CHANGI SOUTH AVENUE 1 SINGAPORE UNIVERSITY OF TECHNOLOGY AND DESIGN (STAFF HOUSING) SINGAPORE 485995,51,SINGAPORE UNIVERSITY OF TECHNOLOGY AND DESIGN (STAFF HOUSING),1.34222563057262,103.96350103722,103.96350103722,485995,CHANGI SOUTH AVENUE 1,SINGAPORE UNIVERSITY OF TECHNOLOGY AND DESIGN (STAFF HOUSING),42487.907797317,36042.3924229722
53 CHANGI SOUTH AVENUE 1 SAFARI HOUSE PRESCHOOL TAMPINES SINGAPORE 485996,53,SAFARI HOUSE PRESCHOOL TAMPINES,1.34282849435956,103.964089958959,103.964089958959,485996,CHANGI SOUTH AVENUE 1,SAFARI HOUSE PRESCHOOL TAMPINES,42553.4450042369,36109.0576873776
55 CHANGI SOUTH AVENUE 1 SINGAPORE UNIVERSITY OF TECHNOLOGY AND DESIGN (HOSTEL) SINGAPORE 485997,55,SINGAPORE UNIVERSITY OF TECHNOLOGY AND DESIGN (HOSTEL),1.34234281209775,103.96440639388,103.96440639388,485997,CHANGI SOUTH AVENUE 1,SINGAPORE UNIVERSITY OF TECHNOLOGY AND DESIGN (HOSTEL),42588.6637404431,36055.3551712874
57 CHANGI SOUTH AVENUE 1 SINGAPORE UNIVERSITY OF TECHNOLOGY AND DESIGN (HOSTEL) SINGAPORE 485998,57,SINGAPORE UNIVERSITY OF TECHNOLOGY AND DESIGN (HOSTEL),1.34215509694677,103.964168090526,103.964168090526,485998,CHANGI SOUTH AVENUE 1,SINGAPORE UNIVERSITY OF TECHNOLOGY AND DESIGN (HOSTEL),42562.1442043651,36034.5971156415
59 CHANGI SOUTH AVENUE 1 SINGAPORE UNIVERSITY OF TECHNOLOGY AND DESIGN (HOSTEL) SINGAPORE 485999,59,SINGAPORE UNIVERSITY OF TECHNOLOGY AND DESIGN (HOSTEL),1.34197849472893,103.963884275177,103.963884275177,485999,CHANGI SOUTH AVENUE 1,SINGAPORE UNIVERSITY OF TECHNOLOGY AND DESIGN (HOSTEL),42530.5595936244,36015.0676071886
61 CHANGI SOUTH AVENUE 1 DBS SUTD SPORTS HALL SINGAPORE 486000,61,DBS SUTD SPORTS HALL,1.34152217956214,103.964850461037,103.964850461037,486000,CHANGI SOUTH AVENUE 1,DBS SUTD SPORTS HALL,42638.0886034667,35964.6162357647
77A CHANGI SOUTH AVENUE 1 CHANGI BUSINESS PARK BUS TERMINAL SINGAPORE 486001,77A,CHANGI BUSINESS PARK BUS TERMINAL,1.34181623965736,103.966709057308,103.966709057308,486001,CHANGI SOUTH AVENUE 1,CHANGI BUSINESS PARK BUS TERMINAL,42844.9290471803,35997.143179642
9 CHANGI BUSINESS PARK CRESCENT STANDARD CHARTERED @ CHANGI 2 SINGAPORE 486005,9,STANDARD CHARTERED @ CHANGI 2,1.33520779756341,103.967154653374,103.967154653374,486005,CHANGI BUSINESS PARK CRESCENT,STANDARD CHARTERED @ CHANGI 2,42894.5590665983,35266.4161803219
15 CHANGI BUSINESS PARK CRESCENT HAITE BUILDING SINGAPORE 486006,15,HAITE BUILDING,1.33725295447542,103.968466902415,103.968466902415,486006,CHANGI BUSINESS PARK CRESCENT,HAITE BUILDING,43040.5865302905,35492.567779256
2A CHANGI BUSINESS PARK CRESCENT DBS ASIA HUB SINGAPORE 486007,2A,DBS ASIA HUB,1.33318142783744,103.964567797189,103.964567797189,486007,CHANGI BUSINESS PARK CRESCENT,DBS ASIA HUB,42606.680394535,35042.3344877232
4 CHANGI BUSINESS PARK CRESCENT SINGAPORE 486008,4,NIL,1.33354055583605,103.965008759828,103.965008759828,486008,CHANGI BUSINESS PARK CRESCENT,4 CHANGI BUSINESS PARK CRESCENT SINGAPORE 486008,42655.7529382287,35082.0477470998
300A UPPER CHANGI ROAD EAST TEMPORARY SITE OFFICE SINGAPORE 486010,300A,TEMPORARY SITE OFFICE,1.3371287934225,103.96038232124,103.96038232124,486010,UPPER CHANGI ROAD EAST,TEMPORARY SITE OFFICE,42140.8568818253,35478.7906103041
300B UPPER CHANGI ROAD EAST TEMPORARY SITE OFFICE SINGAPORE 486011,300B,TEMPORARY SITE OFFICE,1.33744988008932,103.960521685968,103.960521685968,486011,UPPER CHANGI ROAD EAST,TEMPORARY SITE OFFICE,42156.3648951584,35514.295621099
1001A UPPER CHANGI ROAD EAST TEMPORARY SITE OFFICE SINGAPORE 486012,1001A,TEMPORARY SITE OFFICE,1.35141768930206,103.963784820659,103.963784820659,486012,UPPER CHANGI ROAD EAST,TEMPORARY SITE OFFICE,42519.4355042484,37058.8076306432
301A UPPER CHANGI ROAD EAST TEMPORARY SITE OFFICE SINGAPORE 486013,301A,TEMPORARY SITE OFFICE,1.33833597268228,103.95976903222,103.95976903222,486013,UPPER CHANGI ROAD EAST,TEMPORARY SITE OFFICE,42072.597281646,35612.2711169738
