ADDRESS,BLK_NO,BUILDING,LATITUDE,LONGITUDE,LONGTITUDE,POSTAL,ROAD_NAME,SEARCHVAL,X,Y
101 CANBERRA STREET EASTCREEK @ CANBERRA SINGAPORE 750101,101,EASTCREEK @ CANBERRA,1.45139998591606,103.830859953414,103.830859953414,750101,CANBERRA STREET,EASTCREEK @ CANBERRA,27726.3943516575,48113.9544697236
102 CANBERRA STREET EASTCREEK @ CANBERRA SINGAPORE 750102,102,EASTCREEK @ CANBERRA,1.45183449125061,103.832106719013,103.832106719013,750102,CANBERRA STREET,EASTCREEK @ CANBERRA,27865.1394595401,48161.9997785855
103 CANBERRA STREET EASTCREEK @ CANBERRA SINGAPORE 750103,103,EASTCREEK @ CANBERRA,1.4506760541128,103.830757597034,103.830757597034,750103,CANBERRA STREET,EASTCREEK @ CANBERRA,27715.0036316132,48033.90573203
104 CANBERRA STREET EASTBROOK @ CANBERRA SINGAPORE 750104,104,EASTBROOK @ CANBERRA,1.45027967438307,103.831896894891,103.831896894891,750104,CANBERRA STREET,EASTBROOK @ CANBERRA,27841.7892840374,47990.0759360641
105 CANBERRA STREET EASTBROOK @ CANBERRA SINGAPORE 750105,105,EASTBROOK @ CANBERRA,1.44885564679911,103.832409172149,103.832409172149,750105,CANBERRA STREET,EASTBROOK @ CANBERRA,27898.7975179693,47832.6140756272
106 CANBERRA STREET EASTBROOK @ CANBERRA SINGAPORE 750106,106,EASTBROOK @ CANBERRA,1.44913843217997,103.832773396234,103.832773396234,750106,CANBERRA STREET,EASTBROOK @ CANBERRA,27939.329889521,47863.8830518331
107 CANBERRA STREET EASTBROOK @ CANBERRA SINGAPORE 750107,107,EASTBROOK @ CANBERRA,1.44967607732448,103.832808168458,103.832808168458,750107,CANBERRA STREET,EASTBROOK @ CANBERRA,27943.1994998995,47923.3331553526
108 CANBERRA WALK EASTLAWN @ CANBERRA SINGAPORE 750108,108,EASTLAWN @ CANBERRA,1.44776611412274,103.83222301056,103.83222301056,750108,CANBERRA WALK,EASTLAWN @ CANBERRA,27878.080626782,47712.1390253976
109 CANBERRA WALK EASTGLEN @ CANBERRA SINGAPORE 750109,109,EASTGLEN @ CANBERRA,1.4486176779133,103.829730630675,103.829730630675,750109,CANBERRA WALK,EASTGLEN @ CANBERRA,27600.7182932496,47806.3009671979
114 CANBERRA WALK EASTLACE @ CANBERRA SINGAPORE 750114,114,EASTLACE @ CANBERRA,1.44663703946113,103.829479745239,103.829479745239,750114,CANBERRA WALK,EASTLACE @ CANBERRA,27572.7983483691,47587.2919465266
115 CANBERRA WALK EASTLACE @ CANBERRA SINGAPORE 750115,115,EASTLACE @ CANBERRA,1.44608188224858,103.828739863564,103.828739863564,750115,CANBERRA WALK,EASTLACE @ CANBERRA,27490.461048427,47525.9056000896
116 CANBERRA CRESCENT SINGAPORE 750116,116,NIL,1.4456906155288,103.830296155027,103.830296155027,750116,CANBERRA CRESCENT,116 CANBERRA CRESCENT SINGAPORE 750116,27663.6517574061,47482.6409981847
117 CANBERRA CRESCENT EASTLINK II @ CANBERRA SINGAPORE 750117,117,EASTLINK II @ CANBERRA,1.44510882167817,103.829914452128,103.829914452128,750117,CANBERRA CRESCENT,EASTLINK II @ CANBERRA,27621.1741230777,47418.3092137147
118 CANBERRA CRESCENT EASTLINK II @ CANBERRA SINGAPORE 750118,118,EASTLINK II @ CANBERRA,1.44484856771785,103.829468138726,103.829468138726,750118,CANBERRA CRESCENT,EASTLINK II @ CANBERRA,27571.506389752,47389.5317163207
119 CANBERRA CRESCENT EASTWAVE @ CANBERRA SINGAPORE 750119,119,EASTWAVE @ CANBERRA,1.44612139906122,103.831653686135,103.831653686135,750119,CANBERRA CRESCENT,EASTWAVE @ CANBERRA,27814.723683265,47530.2747230027
120 CANBERRA CRESCENT DBS 120 CANBERRA CRESCENT SINGAPORE 750120,120,DBS 120 CANBERRA CRESCENT,1.4456745290189,103.831508132401,103.831508132401,750120,CANBERRA CRESCENT,DBS 120 CANBERRA CRESCENT,27798.525802047,47480.8620882444
121 CANBERRA STREET EASTBANK @ CANBERRA SINGAPORE 750121,121,EASTBANK @ CANBERRA,1.44745319738571,103.833923026834,103.833923026834,750121,CANBERRA STREET,EASTBANK @ CANBERRA,28067.2655739859,47677.5382403471
