ADDRESS,BLK_NO,BUILDING,LATITUDE,LONGITUDE,LONGTITUDE,POSTAL,ROAD_NAME,SEARCHVAL,X,Y
10F BEDOK SOUTH AVENUE 2 SINGAPORE 465010,10F,NIL,1.32221773472774,103.937001345916,103.937001345916,465010,BEDOK SOUTH AVENUE 2,10F BEDOK SOUTH AVENUE 2 SINGAPORE 465010,39538.8665136984,33829.8772119433
321A BEDOK ROAD SIEW LIM PARK SINGAPORE 465390,321A,SIEW LIM PARK,1.3301508712044,103.948087236327,103.948087236327,465390,BEDOK ROAD,SIEW LIM PARK,40772.5773925539,34707.138784755
18A KEW DRIVE SINGAPORE 465395,18A,NIL,1.31941094638085,103.952392986704,103.952392986704,465395,KEW DRIVE,18A KEW DRIVE SINGAPORE 465395,41251.8210936161,33519.5931189526
18B KEW DRIVE SINGAPORE 465396,18B,NIL,1.31940433752087,103.952333347887,103.952333347887,465396,KEW DRIVE,18B KEW DRIVE SINGAPORE 465396,41245.1838998785,33518.8620260749
700A UPPER EAST COAST ROAD TEMPORARY SITE OFFICE SINGAPORE 465402,700A,TEMPORARY SITE OFFICE,1.31742876707827,103.950559167921,103.950559167921,465402,UPPER EAST COAST ROAD,TEMPORARY SITE OFFICE,41047.7449643193,33300.4037616346
650A UPPER EAST COAST ROAD TEMPORARY SITE OFFICE SINGAPORE 465403,650A,TEMPORARY SITE OFFICE,1.31670176720099,103.951792292888,103.951792292888,465403,UPPER EAST COAST ROAD,TEMPORARY SITE OFFICE,41184.9838767946,33220.0221669246
610A UPPER EAST COAST ROAD GOLD DRIVING RANGE SINGAPORE 465404,610A,GOLD DRIVING RANGE,1.31486448909966,103.950353135644,103.950353135644,465404,UPPER EAST COAST ROAD,GOLD DRIVING RANGE,41024.8288317025,33016.8574066162
12 BEDOK RISE THE GLADES SINGAPORE 465407,12,THE GLADES,1.32731725874975,103.948363451956,103.948363451956,465407,BEDOK RISE,THE GLADES,40803.3319946453,34393.813243689
14 BEDOK RISE THE GLADES SINGAPORE 465408,14,THE GLADES,1.32742829238936,103.948920850671,103.948920850671,465408,BEDOK RISE,THE GLADES,40865.3643506588,34406.0936911143
16 BEDOK RISE THE GLADES SINGAPORE 465409,16,THE GLADES,1.32730425607928,103.949228075007,103.949228075007,465409,BEDOK RISE,THE GLADES,40899.5560033731,34392.3799638562
18 BEDOK RISE THE GLADES SINGAPORE 465410,18,THE GLADES,1.32748597231883,103.949504166862,103.949504166862,465410,BEDOK RISE,THE GLADES,40930.2813363243,34412.4746966381
20 BEDOK RISE THE GLADES SINGAPORE 465411,20,THE GLADES,1.32767658775031,103.949805173068,103.949805173068,465411,BEDOK RISE,THE GLADES,40963.7793376567,34433.553592911
2 TANAH MERAH KECHIL LINK URBAN VISTA SINGAPORE 465417,2,URBAN VISTA,1.3276667701016,103.944745938969,103.944745938969,465417,TANAH MERAH KECHIL LINK,URBAN VISTA,40400.7370892018,34432.4420617446
4 TANAH MERAH KECHIL LINK URBAN VISTA SINGAPORE 465418,4,URBAN VISTA,1.32773043701394,103.944926029635,103.944926029635,465418,TANAH MERAH KECHIL LINK,URBAN VISTA,40420.7790648881,34439.4829395805
6 TANAH MERAH KECHIL LINK URBAN VISTA SINGAPORE 465419,6,URBAN VISTA,1.32730648814309,103.945077840053,103.945077840053,465419,TANAH MERAH KECHIL LINK,URBAN VISTA,40437.676166798,34392.6055208705
