ADDRESS,BLK_NO,BUILDING,LATITUDE,LONGITUDE,LONGTITUDE,POSTAL,ROAD_NAME,SEARCHVAL,X,Y
2 CRAWFORD STREET ICA SERVICES CENTRE SINGAPORE 207218,2,ICA SERVICES CENTRE,1.3071330197411,103.863456196621,103.863456196621,207218,CRAWFORD STREET,ICA SERVICES CENTRE,31354.0372015294,32161.6662184205
14 KITCHENER LINK CITY SQUARE RESIDENCES SINGAPORE 207223,14,CITY SQUARE RESIDENCES,1.31062308421057,103.857087879797,103.857087879797,207223,KITCHENER LINK,CITY SQUARE RESIDENCES,30645.2989238044,32547.572023537
12 KITCHENER LINK CITY SQUARE RESIDENCES SINGAPORE 207224,12,CITY SQUARE RESIDENCES,1.31034077629306,103.857232400901,103.857232400901,207224,KITCHENER LINK,CITY SQUARE RESIDENCES,30661.3830579398,32516.3560163025
10 KITCHENER LINK CITY SQUARE RESIDENCES SINGAPORE 207225,10,CITY SQUARE RESIDENCES,1.31007777132439,103.857532917161,103.857532917161,207225,KITCHENER LINK,CITY SQUARE RESIDENCES,30694.8279692279,32487.2745980825
8 KITCHENER LINK CITY SQUARE RESIDENCES SINGAPORE 207226,8,CITY SQUARE RESIDENCES,1.31070432799794,103.858031303686,103.858031303686,207226,KITCHENER LINK,CITY SQUARE RESIDENCES,30750.2930202782,32556.5565599483
6 KITCHENER LINK CITY SQUARE RESIDENCES SINGAPORE 207227,6,CITY SQUARE RESIDENCES,1.31091084906392,103.85778559505,103.85778559505,207227,KITCHENER LINK,CITY SQUARE RESIDENCES,30722.9477433367,32579.3923310675
4 KITCHENER LINK CITY SQUARE RESIDENCES SINGAPORE 207228,4,CITY SQUARE RESIDENCES,1.31047825271324,103.857844402473,103.857844402473,207228,KITCHENER LINK,CITY SQUARE RESIDENCES,30729.4929224039,32531.5581111237
2 KITCHENER LINK CITY SQUARE RESIDENCES SINGAPORE 207229,2,CITY SQUARE RESIDENCES,1.31110535846664,103.857479860813,103.857479860813,207229,KITCHENER LINK,CITY SQUARE RESIDENCES,30688.9222013168,32600.8998522572
5 VERDUN ROAD SPA BUILDING SINGAPORE 207274,5,SPA BUILDING,1.31003396037067,103.855900146347,103.855900146347,207274,VERDUN ROAD,SPA BUILDING,30513.1159753287,32482.4285122808
6 VERDUN ROAD VERDUN HOUSE SINGAPORE 207275,6,VERDUN HOUSE,1.30967976065336,103.856135939508,103.856135939508,207275,VERDUN ROAD,VERDUN HOUSE,30539.3578934595,32443.2631639466
