ADDRESS,BLK_NO,BUILDING,LATITUDE,LONGITUDE,LONGTITUDE,POSTAL,ROAD_NAME,SEARCHVAL,X,Y
174 BOON LAY DRIVE BOON LAY GREEN SINGAPORE 640174,174,BOON LAY GREEN,1.34624968110858,103.709387013109,103.709387013109,640174,BOON LAY DRIVE,BOON LAY GREEN,14207.7730026236,36487.3164377492
175 BOON LAY DRIVE BOON LAY GREEN SINGAPORE 640175,175,BOON LAY GREEN,1.34668916681369,103.709485323529,103.709485323529,640175,BOON LAY DRIVE,BOON LAY GREEN,14218.7163618682,36535.9120790903
176 BOON LAY DRIVE BOON LAY GREEN SINGAPORE 640176,176,BOON LAY GREEN,1.34725100297379,103.710014454331,103.710014454331,640176,BOON LAY DRIVE,BOON LAY GREEN,14277.6060536681,36598.0342099443
177 BOON LAY DRIVE BOON LAY GREEN SINGAPORE 640177,177,BOON LAY GREEN,1.34781063442169,103.70952850456,103.70952850456,640177,BOON LAY DRIVE,BOON LAY GREEN,14223.5282448474,36659.9182831049
178 BOON LAY DRIVE BOON LAY GREEN SINGAPORE 640178,178,BOON LAY GREEN,1.34731245413465,103.708804114372,103.708804114372,640178,BOON LAY DRIVE,BOON LAY GREEN,14142.9086529808,36604.8360312451
179 BOON LAY DRIVE BOON LAY GREEN SINGAPORE 640179,179,BOON LAY GREEN,1.34703395486511,103.708985502465,103.708985502465,640179,BOON LAY DRIVE,BOON LAY GREEN,14163.093614623,36574.0399014801
180 BOON LAY DRIVE BOON LAY MEADOW SINGAPORE 640180,180,BOON LAY MEADOW,1.34808154640861,103.70817710905,103.70817710905,640180,BOON LAY DRIVE,BOON LAY MEADOW,14073.1341099488,36689.8821038548
181 BOON LAY DRIVE SINGAPORE 640181,181,NIL,1.3484096763794,103.707755166825,103.707755166825,640181,BOON LAY DRIVE,181 BOON LAY DRIVE SINGAPORE 640181,14026.1783879641,36726.1675443426
182 BOON LAY AVENUE BOON LAY GROVE SINGAPORE 640182,182,BOON LAY GROVE,1.3488699005466,103.708964774776,103.708964774776,640182,BOON LAY AVENUE,BOON LAY GROVE,14160.7972129658,36777.04999239
183 BOON LAY AVENUE BOON LAY GROVE SINGAPORE 640183,183,BOON LAY GROVE,1.34926379671313,103.709356468207,103.709356468207,640183,BOON LAY AVENUE,BOON LAY GROVE,14204.3906462463,36820.6028968412
185 BOON LAY AVENUE BOON LAY VISTA SINGAPORE 640185,185,BOON LAY VISTA,1.34640538174578,103.71077711286,103.71077711286,640185,BOON LAY AVENUE,BOON LAY VISTA,14362.4769957243,36504.5252393559
186 BOON LAY AVENUE SINGAPORE 640186,186,NIL,1.34572728320792,103.711027373165,103.711027373165,640186,BOON LAY AVENUE,186 BOON LAY AVENUE SINGAPORE 640186,14390.3245093189,36429.5429989211
187 BOON LAY AVENUE BOON LAY VISTA SINGAPORE 640187,187,BOON LAY VISTA,1.34505773588933,103.710699802755,103.710699802755,640187,BOON LAY AVENUE,BOON LAY VISTA,14353.8657240886,36355.5095387027
188 BOON LAY DRIVE BOON LAY VISTA SINGAPORE 640188,188,BOON LAY VISTA,1.34381009067475,103.710990466041,103.710990466041,640188,BOON LAY DRIVE,BOON LAY VISTA,14386.2065198664,36217.5493704434
189 BOON LAY DRIVE BOON LAY VISTA SINGAPORE 640189,189,BOON LAY VISTA,1.34442668624643,103.711462801071,103.711462801071,640189,BOON LAY DRIVE,BOON LAY VISTA,14438.7757723788,36285.726883851
190 BOON LAY DRIVE BOON LAY VISTA SINGAPORE 640190,190,BOON LAY VISTA,1.34507676207703,103.711850425927,103.711850425927,640190,BOON LAY DRIVE,BOON LAY VISTA,14481.9178494867,36357.6069586352
