ADDRESS,BLK_NO,BUILDING,LATITUDE,LONGITUDE,LONGTITUDE,POSTAL,ROAD_NAME,SEARCHVAL,X,Y
5 CLEANTECH LOOP SINGAPORE 636732,5,NIL,1.35585106393566,103.693427423445,103.693427423445,636732,CLEANTECH LOOP,5 CLEANTECH LOOP SINGAPORE 636732,12431.7031085026,37549.087583391
30 CLEANTECH LOOP SURBANA JURONG CAMPUS SINGAPORE 636737,30,SURBANA JURONG CAMPUS,1.35271467256144,103.69176824434,103.69176824434,636737,CLEANTECH LOOP,SURBANA JURONG CAMPUS,12247.0346892932,37202.2911005709
32 CLEANTECH LOOP SURBANA JURONG CAMPUS SINGAPORE 636738,32,SURBANA JURONG CAMPUS,1.35168461972171,103.691441754898,103.691441754898,636738,CLEANTECH LOOP,SURBANA JURONG CAMPUS,12210.6933438396,37088.3948874064
34 CLEANTECH LOOP SURBANA JURONG CAMPUS SINGAPORE 636739,34,SURBANA JURONG CAMPUS,1.35236536254725,103.691553558844,103.691553558844,636739,CLEANTECH LOOP,SURBANA JURONG CAMPUS,12223.1402954441,37163.6674583405
36 CLEANTECH LOOP SURBANA JURONG CAMPUS SINGAPORE 636740,36,SURBANA JURONG CAMPUS,1.35284990470834,103.691619747183,103.691619747183,636740,CLEANTECH LOOP,SURBANA JURONG CAMPUS,12230.5094598318,37217.2453914098
38 CLEANTECH LOOP SURBANA JURONG CAMPUS SINGAPORE 636741,38,SURBANA JURONG CAMPUS,1.35333844629944,103.691586998434,103.691586998434,636741,CLEANTECH LOOP,SURBANA JURONG CAMPUS,12226.8680397822,37271.2662056182
40 CLEANTECH LOOP SURBANA JURONG CAMPUS SINGAPORE 636742,40,SURBANA JURONG CAMPUS,1.35384694584701,103.691789729295,103.691789729295,636742,CLEANTECH LOOP,SURBANA JURONG CAMPUS,12249.4330335194,37327.4923451189
71 TUAS SOUTH BOULEVARD TUAS TEMINAL GATEWAY GATE BUILDING SINGAPORE 636743,71,TUAS TEMINAL GATEWAY GATE BUILDING,1.26641743692421,103.615714260309,103.615714260309,636743,TUAS SOUTH BOULEVARD,TUAS TEMINAL GATEWAY GATE BUILDING,3782.21681171656,27660.5437803026
73 TUAS SOUTH BOULEVARD CARGO INSPECTION CENTRE SINGAPORE 636744,73,CARGO INSPECTION CENTRE,1.26474201038557,103.615877711044,103.615877711044,636744,TUAS SOUTH BOULEVARD,CARGO INSPECTION CENTRE,3800.3922516508,27475.280928161
11A TUAS SOUTH BOULEVARD TEMPORARY WORKERS DORMITORY SINGAPORE 636745,11A,TEMPORARY WORKERS DORMITORY,1.28631696055358,103.622372402058,103.622372402058,636745,TUAS SOUTH BOULEVARD,TEMPORARY WORKERS DORMITORY,4523.40360897407,29860.8839067575
71A TUAS NEXUS DRIVE TEMPORARY SITE OFFICE SINGAPORE 636748,71A,TEMPORARY SITE OFFICE,1.28267472315255,103.647405884415,103.647405884415,636748,TUAS NEXUS DRIVE,TEMPORARY SITE OFFICE,7309.40809330624,29457.9253617581
13 TUAS SOUTH WALK SINGAPORE 636753,13,NIL,1.269326800552,103.642778336287,103.642778336287,636753,TUAS SOUTH WALK,13 TUAS SOUTH WALK SINGAPORE 636753,6794.28790248372,27982.0108036287
