ADDRESS,BLK_NO,BUILDING,LATITUDE,LONGITUDE,LONGTITUDE,POSTAL,ROAD_NAME,SEARCHVAL,X,Y
10 MARTIN PLACE MARTIN MODERN SINGAPORE 237963,10,MARTIN MODERN,1.29303736708345,103.837772811242,103.837772811242,237963,MARTIN PLACE,MARTIN MODERN,28495.7174190748,30603.0219056718
4A RIVER VALLEY GREEN TEMPORARY SITE OFFICE SINGAPORE 237968,4A,TEMPORARY SITE OFFICE,1.29400986737292,103.83544792832,103.83544792832,237968,RIVER VALLEY GREEN,TEMPORARY SITE OFFICE,28236.9780073483,30710.5556373186
238 ORCHARD BOULEVARD THE ORCHARD RESIDENCES SINGAPORE 237973,238,THE ORCHARD RESIDENCES,1.30383691559687,103.831707804361,103.831707804361,237973,ORCHARD BOULEVARD,THE ORCHARD RESIDENCES,27820.735479923,31797.1799454633
301 ORCHARD BOULEVARD SINGAPORE 237974,301,NIL,1.30284071160081,103.830587212529,103.830587212529,237974,ORCHARD BOULEVARD,301 ORCHARD BOULEVARD SINGAPORE 237974,27696.0237292079,31687.0249458905
2 ORCHARD LINK DBS DBS *SCAPE BRANCH SINGAPORE 237978,2,DBS DBS *SCAPE BRANCH,1.30106463675593,103.835784682851,103.835784682851,237978,ORCHARD LINK,DBS DBS *SCAPE BRANCH,28274.4550983561,31490.6357040051
1 UNITY STREET RIVERSIDE HOTEL ROBERTSON QUAY SINGAPORE 237983,1,RIVERSIDE HOTEL ROBERTSON QUAY,1.2914777438984,103.842332757301,103.842332757301,237983,UNITY STREET,RIVERSIDE HOTEL ROBERTSON QUAY,29003.2005133182,30430.5681615584
2 MARTIN PLACE MARTIN PLACE RESIDENCES SINGAPORE 237988,2,MARTIN PLACE RESIDENCES,1.29416191303506,103.838428107883,103.838428107883,237988,MARTIN PLACE,MARTIN PLACE RESIDENCES,28568.6460070834,30727.3685336988
4 MARTIN PLACE MARTIN PLACE RESIDENCES SINGAPORE 237989,4,MARTIN PLACE RESIDENCES,1.29437722137868,103.838517275046,103.838517275046,237989,MARTIN PLACE,MARTIN PLACE RESIDENCES,28578.5694866171,30751.1762400437
6 MARTIN PLACE MARTIN PLACE RESIDENCES SINGAPORE 237990,6,MARTIN PLACE RESIDENCES,1.29416113033167,103.838058251753,103.838058251753,237990,MARTIN PLACE,MARTIN PLACE RESIDENCES,28527.4842430782,30727.2819067296
8 MARTIN PLACE MARTIN MODERN SINGAPORE 237992,8,MARTIN MODERN,1.2934966639073,103.8381049101,103.8381049101,237992,MARTIN PLACE,MARTIN MODERN,28532.6770486329,30653.8086463548
2 RIVER VALLEY GREEN AFTERSCHOOL @ RIVER VALLEY PRIMARY SCHOOL SINGAPORE 237993,2,AFTERSCHOOL @ RIVER VALLEY PRIMARY SCHOOL,1.29418347842837,103.836018941571,103.836018941571,237993,RIVER VALLEY GREEN,AFTERSCHOOL @ RIVER VALLEY PRIMARY SCHOOL,28300.5267893467,30729.7527125087
1 KIM SENG PROMENADE BRIGHTON MONTESSORI CENTRES PTE. LTD. SINGAPORE 237994,1,BRIGHTON MONTESSORI CENTRES PTE. LTD.,1.29380235105066,103.831757911057,103.831757911057,237994,KIM SENG PROMENADE,BRIGHTON MONTESSORI CENTRES PTE. LTD.,27826.3112057392,30687.6095091309
11 UNITY STREET CAMBRIDGE CDC @ TANGLIN PTE. LTD. SINGAPORE 237995,11,CAMBRIDGE CDC @ TANGLIN PTE. LTD.,1.2919705093805,103.841157123421,103.841157123421,237995,UNITY STREET,CAMBRIDGE CDC @ TANGLIN PTE. LTD.,28872.3624016261,30485.0551935192
7 TONG WATT ROAD THE WHARF RESIDENCE SINGAPORE 238002,7,THE WHARF RESIDENCE,1.29332852822898,103.840372139235,103.840372139235,238002,TONG WATT ROAD,THE WHARF RESIDENCE,28785.0000110269,30635.2176572718
9 TONG WATT ROAD THE WHARF RESIDENCE SINGAPORE 238004,9,THE WHARF RESIDENCE,1.29320479919131,103.840201681782,103.840201681782,238004,TONG WATT ROAD,THE WHARF RESIDENCE,28766.0296127684,30621.5362864882
11 TONG WATT ROAD THE WHARF RESIDENCE SINGAPORE 238008,11,THE WHARF RESIDENCE,1.29320479919131,103.840201681782,103.840201681782,238008,TONG WATT ROAD,THE WHARF RESIDENCE,28766.0296127684,30621.5362864882
18 TONG WATT ROAD ROBERTSON EDGE SINGAPORE 238010,18,ROBERTSON EDGE,1.29309229152325,103.840538564538,103.840538564538,238010,TONG WATT ROAD,ROBERTSON EDGE,28803.5217772312,30609.0958727673
19 TONG WATT ROAD VIVACE SINGAPORE 238011,19,VIVACE,1.29294488391215,103.840702054687,103.840702054687,238011,TONG WATT ROAD,VIVACE,28821.7168610869,30592.79635166
7A TONG WATT ROAD THE WHARF RESIDENCE SINGAPORE 238012,7A,THE WHARF RESIDENCE,1.29372401821426,103.839758988169,103.839758988169,238012,TONG WATT ROAD,THE WHARF RESIDENCE,28716.7615076322,30678.948719075
7B TONG WATT ROAD THE WHARF RESIDENCE SINGAPORE 238013,7B,THE WHARF RESIDENCE,1.29368732311052,103.839798000654,103.839798000654,238013,TONG WATT ROAD,THE WHARF RESIDENCE,28721.103268289,30674.8911747858
7C TONG WATT ROAD THE WHARF RESIDENCE SINGAPORE 238014,7C,THE WHARF RESIDENCE,1.29364642594913,103.839829919585,103.839829919585,238014,TONG WATT ROAD,THE WHARF RESIDENCE,28724.6555793937,30670.3689866774
7D TONG WATT ROAD THE WHARF RESIDENCE SINGAPORE 238015,7D,THE WHARF RESIDENCE,1.2936042017221,103.839864789938,103.839864789938,238015,TONG WATT ROAD,THE WHARF RESIDENCE,28728.5363586582,30665.700059386
7E TONG WATT ROAD THE WHARF RESIDENCE SINGAPORE 238016,7E,THE WHARF RESIDENCE,1.29356980050064,103.839903278338,103.839903278338,238016,TONG WATT ROAD,THE WHARF RESIDENCE,28732.8197929095,30661.8961608
7F TONG WATT ROAD THE WHARF RESIDENCE SINGAPORE 238017,7F,THE WHARF RESIDENCE,1.29353384255985,103.839941455598,103.839941455598,238017,TONG WATT ROAD,THE WHARF RESIDENCE,28737.0686005875,30657.9201281909
7G TONG WATT ROAD THE WHARF RESIDENCE SINGAPORE 238018,7G,THE WHARF RESIDENCE,1.29349760377068,103.839978749495,103.839978749495,238018,TONG WATT ROAD,THE WHARF RESIDENCE,28741.2190978555,30653.9130406305
7H TONG WATT ROAD THE WHARF RESIDENCE SINGAPORE 238019,7H,THE WHARF RESIDENCE,1.29346592838753,103.840014672942,103.840014672942,238019,TONG WATT ROAD,THE WHARF RESIDENCE,28745.2170747528,30650.410550626
7J TONG WATT ROAD THE WHARF RESIDENCE SINGAPORE 238020,7J,THE WHARF RESIDENCE,1.29343150801436,103.840048687691,103.840048687691,238020,TONG WATT ROAD,THE WHARF RESIDENCE,28749.0026309397,30646.6045332812
7K TONG WATT ROAD THE WHARF RESIDENCE SINGAPORE 238021,7K,THE WHARF RESIDENCE,1.2933821013219,103.840076864546,103.840076864546,238021,TONG WATT ROAD,THE WHARF RESIDENCE,28752.138484857,30641.1414043643
7L TONG WATT ROAD THE WHARF RESIDENCE SINGAPORE 238022,7L,THE WHARF RESIDENCE,1.29335190134046,103.840119401507,103.840119401507,238022,TONG WATT ROAD,THE WHARF RESIDENCE,28756.8724883143,30637.8020587936
7M TONG WATT ROAD THE WHARF RESIDENCE SINGAPORE 238023,7M,THE WHARF RESIDENCE,1.29332166195355,103.840157187682,103.840157187682,238023,TONG WATT ROAD,THE WHARF RESIDENCE,28761.0777706327,30634.4583546314
