ADDRESS,BLK_NO,BUILDING,LATITUDE,LONGITUDE,LONGTITUDE,POSTAL,ROAD_NAME,SEARCHVAL,X,Y
9A LORONG SELANGAT SINGAPORE 357651,9A,NIL,1.34550198772997,103.868632164933,103.868632164933,357651,LORONG SELANGAT,9A LORONG SELANGAT SINGAPORE 357651,31930.0140188057,36404.3182061147
10 WOODLEIGH LANE PARK COLONIAL SINGAPORE 357657,10,PARK COLONIAL,1.33817626759386,103.869994527421,103.869994527421,357657,WOODLEIGH LANE,PARK COLONIAL,32081.6421491327,35594.2796155754
12 WOODLEIGH LANE PARK COLONIAL SINGAPORE 357658,12,PARK COLONIAL,1.33823159688149,103.869540683995,103.869540683995,357658,WOODLEIGH LANE,PARK COLONIAL,32031.1341160443,35600.3968961574
108A BRADDELL ROAD SINGAPORE 357667,108A,NIL,1.34469404369841,103.864976834056,103.864976834056,357667,BRADDELL ROAD,108A BRADDELL ROAD SINGAPORE 357667,31523.216978915,36314.9742916934
108B BRADDELL ROAD SINGAPORE 357668,108B,NIL,1.34467340763182,103.864884668645,103.864884668645,357668,BRADDELL ROAD,108B BRADDELL ROAD SINGAPORE 357668,31512.9600067362,36312.6923278645
35A DUNSFOLD DRIVE BRADDELL HEIGHTS ESTATE SINGAPORE 357674,35A,BRADDELL HEIGHTS ESTATE,1.34756481631738,103.860473495222,103.860473495222,357674,DUNSFOLD DRIVE,BRADDELL HEIGHTS ESTATE,31022.0411271192,36632.4036567956
2A DUNSFOLD DRIVE BRADDELL HEIGHTS ESTATE SINGAPORE 357675,2A,BRADDELL HEIGHTS ESTATE,1.34410246575528,103.861669621987,103.861669621987,357675,DUNSFOLD DRIVE,BRADDELL HEIGHTS ESTATE,31155.1612329073,36249.5560984854
2B DUNSFOLD DRIVE BRADDELL HEIGHTS ESTATE SINGAPORE 357676,2B,BRADDELL HEIGHTS ESTATE,1.34417801169527,103.86157136274,103.86157136274,357676,DUNSFOLD DRIVE,BRADDELL HEIGHTS ESTATE,31144.2259552134,36257.9094566312
21A DUNSFOLD DRIVE BRADDELL HEIGHTS ESTATE SINGAPORE 357677,21A,BRADDELL HEIGHTS ESTATE,1.34603248217962,103.860794009577,103.860794009577,357677,DUNSFOLD DRIVE,BRADDELL HEIGHTS ESTATE,31057.7127328971,36462.9663594048
9A DUNSFOLD DRIVE BRADDELL HEIGHTS ESTATE SINGAPORE 357678,9A,BRADDELL HEIGHTS ESTATE,1.34489662184236,103.860922602236,103.860922602236,357678,DUNSFOLD DRIVE,BRADDELL HEIGHTS ESTATE,31072.0251003383,36337.3688766826
