ADDRESS,BLK_NO,BUILDING,LATITUDE,LONGITUDE,LONGTITUDE,POSTAL,ROAD_NAME,SEARCHVAL,X,Y
4 SAGO LANE SINGAPORE 050004,4,NIL,1.28180062242257,103.842908159495,103.842908159495,050004,SAGO LANE,4 SAGO LANE SINGAPORE 050004,29067.241846215,29360.5222637244
5 BANDA STREET SINGAPORE 050005,5,NIL,1.28119737026913,103.843437320613,103.843437320613,050005,BANDA STREET,5 BANDA STREET SINGAPORE 050005,29126.1334146298,29293.8179838881
32 NEW MARKET ROAD SINGAPORE 050032,32,NIL,1.28485860802646,103.842578771054,103.842578771054,050032,NEW MARKET ROAD,32 NEW MARKET ROAD SINGAPORE 050032,29030.582384252,29698.6583802402
33 PARK CRESCENT MULTI STOREY CAR PARK SINGAPORE 050033,33,MULTI STOREY CAR PARK,1.28554098450235,103.8422667378,103.8422667378,050033,PARK CRESCENT,MULTI STOREY CAR PARK,28995.8554119775,29774.1119234487
34 UPPER CROSS STREET SINGAPORE 050034,34,NIL,1.2862352148315,103.842303340846,103.842303340846,050034,UPPER CROSS STREET,34 UPPER CROSS STREET SINGAPORE 050034,28999.9287561541,29850.876342766
335 SMITH STREET CHINATOWN COMPLEX SINGAPORE 050335,335,CHINATOWN COMPLEX,1.28223521144332,103.843177640795,103.843177640795,050335,SMITH STREET,CHINATOWN COMPLEX,29097.2327265413,29408.5769859292
336 SMITH STREET NEW BRIDGE CENTRE SINGAPORE 050336,336,NEW BRIDGE CENTRE,1.28276238827844,103.84270303814,103.84270303814,050336,SMITH STREET,NEW BRIDGE CENTRE,29044.413127536,29466.8692785352
531 UPPER CROSS STREET DBS SOUTH BRIDGE BRANCH SINGAPORE 050531,531,DBS SOUTH BRIDGE BRANCH,1.28414876421839,103.845704090868,103.845704090868,050531,UPPER CROSS STREET,DBS SOUTH BRIDGE BRANCH,29378.4048911845,29620.1689885315
532 UPPER CROSS STREET SINGAPORE 050532,532,NIL,1.28419353816159,103.845985856933,103.845985856933,050532,UPPER CROSS STREET,532 UPPER CROSS STREET SINGAPORE 050532,29409.7630974073,29625.1200134307
533 UPPER CROSS STREET SINGAPORE 050533,533,NIL,1.2845657545075,103.845379880925,103.845379880925,050533,UPPER CROSS STREET,533 UPPER CROSS STREET SINGAPORE 050533,29342.3227910101,29666.2774491142
535 UPPER CROSS STREET SINGAPORE 050535,535,NIL,1.28459455749373,103.846220907456,103.846220907456,050535,UPPER CROSS STREET,535 UPPER CROSS STREET SINGAPORE 050535,29435.9220509948,29669.4627911858
536 UPPER CROSS STREET SINGAPORE 050536,536,NIL,1.28496279681204,103.845618260281,103.845618260281,050536,UPPER CROSS STREET,536 UPPER CROSS STREET SINGAPORE 050536,29368.8522247188,29710.1804633327
538 UPPER CROSS STREET SINGAPORE 050538,538,NIL,1.28521219232764,103.845766165764,103.845766165764,050538,UPPER CROSS STREET,538 UPPER CROSS STREET SINGAPORE 050538,29385.3127412321,29737.7574114222
335A SMITH STREET SINGAPORE 051335,335A,NIL,1.28211630828089,103.842845624261,103.842845624261,051335,SMITH STREET,335A SMITH STREET SINGAPORE 051335,29060.2820563065,29395.4291488938
531A UPPER CROSS STREET HONG LIM COMPLEX SINGAPORE 051531,531A,HONG LIM COMPLEX,1.28529507922093,103.84582428341,103.84582428341,051531,UPPER CROSS STREET,HONG LIM COMPLEX,29391.7807066729,29746.922647696
533A UPPER CROSS STREET SINGAPORE 051533,533A,NIL,1.28476816335157,103.845499996806,103.845499996806,051533,UPPER CROSS STREET,533A UPPER CROSS STREET SINGAPORE 051533,29355.6905854829,29688.6588372625
335B SMITH STREET SINGAPORE 052335,335B,NIL,1.28236449613222,103.843448181669,103.843448181669,052335,SMITH STREET,335B SMITH STREET SINGAPORE 052335,29127.341652004,29422.8727362473
