ADDRESS,BLK_NO,BUILDING,LATITUDE,LONGITUDE,LONGTITUDE,POSTAL,ROAD_NAME,SEARCHVAL,X,Y
63 YUNG KUANG ROAD SINGAPORE 610063,63,NIL,1.33221398206902,103.722691571538,103.722691571538,610063,YUNG KUANG ROAD,63 YUNG KUANG ROAD SINGAPORE 610063,15688.3566696523,34935.2465429399
64 YUNG KUANG ROAD SINGAPORE 610064,64,NIL,1.33237347616499,103.722451248339,103.722451248339,610064,YUNG KUANG ROAD,64 YUNG KUANG ROAD SINGAPORE 610064,15661.6119397758,34952.8838181235
65 YUNG KUANG ROAD SINGAPORE 610065,65,NIL,1.3323735105123,103.722920516871,103.722920516871,610065,YUNG KUANG ROAD,65 YUNG KUANG ROAD SINGAPORE 610065,15713.836742634,34952.8852709867
66 YUNG KUANG ROAD SINGAPORE 610066,66,NIL,1.33205953058813,103.72291848832,103.72291848832,610066,YUNG KUANG ROAD,66 YUNG KUANG ROAD SINGAPORE 610066,15713.6094300756,34918.1669250876
111 HO CHING ROAD SINGAPORE 610111,111,NIL,1.33388939555115,103.723306118882,103.723306118882,610111,HO CHING ROAD,111 HO CHING ROAD SINGAPORE 610111,15756.7578029241,35120.5024637133
112 HO CHING ROAD SINGAPORE 610112,112,NIL,1.33388558101654,103.723688445754,103.723688445754,610112,HO CHING ROAD,112 HO CHING ROAD SINGAPORE 610112,15799.306839427,35120.0787724778
113 TAO CHING ROAD SINGAPORE 610113,113,NIL,1.33318449829266,103.724354324887,103.724354324887,610113,TAO CHING ROAD,113 TAO CHING ROAD SINGAPORE 610113,15873.4089171635,35042.5532041732
114 HO CHING ROAD SINGAPORE 610114,114,NIL,1.33378944321337,103.72411125115,103.72411125115,610114,HO CHING ROAD,114 HO CHING ROAD SINGAPORE 610114,15846.360266462,35109.4462351575
115 HO CHING ROAD SINGAPORE 610115,115,NIL,1.33367081421694,103.724659608331,103.724659608331,610115,HO CHING ROAD,115 HO CHING ROAD SINGAPORE 610115,15907.3862120174,35096.3261235952
116 HO CHING ROAD SINGAPORE 610116,116,NIL,1.3348098788008,103.723257417625,103.723257417625,610116,HO CHING ROAD,116 HO CHING ROAD SINGAPORE 610116,15751.3424066175,35222.2852179185
117 HO CHING ROAD SINGAPORE 610117,117,NIL,1.33509694926926,103.723073150935,103.723073150935,610117,HO CHING ROAD,117 HO CHING ROAD SINGAPORE 610117,15730.8368464923,35254.0289777182
118 CORPORATION DRIVE SINGAPORE 610118,118,NIL,1.33538115974338,103.722906605661,103.722906605661,610118,CORPORATION DRIVE,118 CORPORATION DRIVE SINGAPORE 610118,15712.3034876501,35285.4564068206
