ADDRESS,BLK_NO,BUILDING,LATITUDE,LONGITUDE,LONGTITUDE,POSTAL,ROAD_NAME,SEARCHVAL,X,Y
2 TANJONG RHU PLACE SINGAPORE 436488,2,NIL,1.29671308898316,103.873386496076,103.873386496076,436488,TANJONG RHU PLACE,2 TANJONG RHU PLACE SINGAPORE 436488,32459.2058557943,31009.499103779
85A BRANKSOME ROAD SINGAPORE 436489,85A,NIL,1.30320106985051,103.889723576818,103.889723576818,436489,BRANKSOME ROAD,85A BRANKSOME ROAD SINGAPORE 436489,34277.3633812731,31726.9415758494
30 WILKINSON ROAD SINGAPORE 436499,30,NIL,1.30318680651977,103.893528980553,103.893528980553,436499,WILKINSON ROAD,30 WILKINSON ROAD SINGAPORE 436499,34700.8704063986,31725.3742088489
38 WILKINSON ROAD SINGAPORE 436500,38,NIL,1.30314840634549,103.892685374995,103.892685374995,436500,WILKINSON ROAD,38 WILKINSON ROAD SINGAPORE 436500,34606.9848415563,31721.1258854568
32 WILKINSON ROAD SINGAPORE 436501,32,NIL,1.30304915150706,103.893391060197,103.893391060197,436501,WILKINSON ROAD,32 WILKINSON ROAD SINGAPORE 436501,34685.5214815876,31710.1526517123
7 WILKINSON ROAD SINGAPORE 436502,7,NIL,1.30292508848219,103.896230133584,103.896230133584,436502,WILKINSON ROAD,7 WILKINSON ROAD SINGAPORE 436502,35001.4850287745,31696.4421025924
10B BOSCOMBE ROAD SINGAPORE 436504,10B,NIL,1.30568926046442,103.894847352344,103.894847352344,436504,BOSCOMBE ROAD,10B BOSCOMBE ROAD SINGAPORE 436504,34847.5864969883,32002.0863860901
17 BOSCOMBE ROAD SINGAPORE 436505,17,NIL,1.30520811359757,103.894461706583,103.894461706583,436505,BOSCOMBE ROAD,17 BOSCOMBE ROAD SINGAPORE 436505,34804.6689477842,31948.882565299
28 BOSCOMBE ROAD SINGAPORE 436509,28,NIL,1.3059653382873,103.893637744798,103.893637744798,436509,BOSCOMBE ROAD,28 BOSCOMBE ROAD SINGAPORE 436509,34712.9675206468,32032.6104066819
30 BOSCOMBE ROAD SINGAPORE 436510,30,NIL,1.30594984234414,103.893498544564,103.893498544564,436510,BOSCOMBE ROAD,30 BOSCOMBE ROAD SINGAPORE 436510,34697.4758520247,32030.8965729084
