ADDRESS,BLK_NO,BUILDING,LATITUDE,LONGITUDE,LONGTITUDE,POSTAL,ROAD_NAME,SEARCHVAL,X,Y
1 ALJUNIED WALK NEXUS INTERNATIONAL SCHOOL (SINGAPORE) SINGAPORE 387293,1,NEXUS INTERNATIONAL SCHOOL (SINGAPORE),1.32082276072048,103.878890389479,103.878890389479,387293,ALJUNIED WALK,NEXUS INTERNATIONAL SCHOOL (SINGAPORE),33071.6923690494,33675.4337656461
2 SIMS CLOSE GEMINI @ SIMS SINGAPORE 387298,2,GEMINI @ SIMS,1.3158325320658,103.877574476703,103.877574476703,387298,SIMS CLOSE,GEMINI @ SIMS,32925.2540477468,33123.6371022537
10 SIMS CLOSE CORNERSTONE BUILDING SINGAPORE 387299,10,CORNERSTONE BUILDING,1.31568918079765,103.876946622721,103.876946622721,387299,SIMS CLOSE,CORNERSTONE BUILDING,32855.3802257273,33107.7848208733
801 UPPER BOON KENG ROAD CHWEE KANG BEO SINGAPORE 387310,801,CHWEE KANG BEO,1.31526017327665,103.869972519562,103.869972519562,387310,UPPER BOON KENG ROAD,CHWEE KANG BEO,32079.2304264586,33060.3348832522
1205 UPPER BOON KENG ROAD GEYLANG WEST COMMUNITY CLUB SINGAPORE 387311,1205,GEYLANG WEST COMMUNITY CLUB,1.31557313207584,103.872620296237,103.872620296237,387311,UPPER BOON KENG ROAD,GEYLANG WEST COMMUNITY CLUB,32373.9019604996,33094.9447486978
1208 UPPER BOON KENG ROAD SINGAPORE 387312,1208,NIL,1.31627845950803,103.873851151112,103.873851151112,387312,UPPER BOON KENG ROAD,1208 UPPER BOON KENG ROAD SINGAPORE 387312,32510.882989754,33172.938441636
1211 UPPER BOON KENG ROAD SINGAPORE 387313,1211,NIL,1.31632962410111,103.872570120323,103.872570120323,387313,UPPER BOON KENG ROAD,1211 UPPER BOON KENG ROAD SINGAPORE 387313,32368.3165489277,33178.5936814453
1215 UPPER BOON KENG ROAD SINGAPORE 387315,1215,NIL,1.317210829771,103.872805165495,103.872805165495,387315,UPPER BOON KENG ROAD,1215 UPPER BOON KENG ROAD SINGAPORE 387315,32394.4732626854,33276.0333129372
1 SIMS LANE ONE SIMS LANE SINGAPORE 387355,1,ONE SIMS LANE,1.31679577879774,103.880845808568,103.880845808568,387355,SIMS LANE,ONE SIMS LANE,33289.3197470689,33230.1547074206
20 SIMS LANE KAI XUAN CENTRE SINGAPORE 387358,20,KAI XUAN CENTRE,1.31752658926846,103.880481235736,103.880481235736,387358,SIMS LANE,KAI XUAN CENTRE,33248.7447884642,33310.9632320423
